종별,재난규모,접수시각,재난지점,관할서/관할구역
구급,1차출동,2020-08-31 23:57,부산광역시 해운대구 재송동,해운대소방서/센텀119안전센터
구급,1차출동,2020-08-31 23:54,부산광역시 수영구 광안동,남부소방서/광안119안전센터
구급,1차출동,2020-08-31 23:52,부산광역시 부산진구 당감동,부산진소방서/당감119안전센터
구급,1차출동,2020-08-31 23:49,부산광역시 금정구 구서동,금정소방서/남산119안전센터
구급,1차출동,2020-08-31 23:46,부산광역시 해운대구 우동,해운대소방서/우동119안전센터
구급,1차출동,2020-08-31 23:44,부산광역시 영도구 동삼동,항만소방서/동삼119안전센터
구급,1차출동,2020-08-31 23:42,부산광역시 서구 아미동1가,중부소방서/부민119안전센터
구급,1차출동,2020-08-31 23:36,부산광역시 동래구 명장동,금정소방서/서동119안전센터
구급,1차출동,2020-08-31 23:36,부산광역시 부산진구 범천동,부산진소방서/가야119안전센터
구조,1차출동,2020-08-31 23:34,부산광역시 북구 금곡동,북부소방서/금곡119안전센터
구급,1차출동,2020-08-31 23:34,부산광역시 해운대구 반여동,해운대소방서/반여119안전센터
구급,1차출동,2020-08-31 23:25,부산광역시 연제구 거제동,동래소방서/수안119안전센터
구급,1차출동,2020-08-31 23:22,부산광역시 사상구 괘법동,북부소방서/삼락119안전센터
구급,1차출동,2020-08-31 23:19,부산광역시 해운대구 중동,해운대소방서/중동119안전센터
구급,1차출동,2020-08-31 23:15,부산광역시 중구 대청동3가,중부소방서/창선119안전센터
구급,1차출동,2020-08-31 23:11,부산광역시 부산진구 개금동,부산진소방서/당감119안전센터
구급,1차출동,2020-08-31 23:11,부산광역시 북구 화명동,북부소방서/화명119안전센터
구급,1차출동,2020-08-31 23:03,부산광역시 영도구 동삼동,항만소방서/동삼119안전센터
구급,1차출동,2020-08-31 23:03,부산광역시 기장군 기장읍 동부리,기장소방서/기장119안전센터
구급,1차출동,2020-08-31 23:02,부산광역시 북구 화명동,북부소방서/화명119안전센터
구급,1차출동,2020-08-31 22:56,부산광역시 해운대구 반여동,해운대소방서/반여119안전센터
구급,1차출동,2020-08-31 22:48,부산광역시 금정구 부곡동,금정소방서/부곡119안전센터
구급,1차출동,2020-08-31 22:44,부산광역시 사상구 주례동,북부소방서/주례119안전센터
구급,1차출동,2020-08-31 22:39,부산광역시 연제구 연산동,동래소방서/연산119안전센터
구급,1차출동,2020-08-31 22:37,부산광역시 해운대구 우동,해운대소방서/우동119안전센터
구급,1차출동,2020-08-31 22:36,부산광역시 해운대구 우동,해운대소방서/우동119안전센터
구급,1차출동,2020-08-31 22:34,부산광역시 동래구 안락동,동래소방서/연산119안전센터
구급,1차출동,2020-08-31 22:34,부산광역시 북구 화명동,북부소방서/화명119안전센터
구급,1차출동,2020-08-31 22:33,부산광역시 북구 화명동,북부소방서/화명119안전센터
기타,1차출동,2020-08-31 22:30,부산광역시 해운대구 반여동,해운대소방서/반여119안전센터
구급,1차출동,2020-08-31 22:30,부산광역시 부산진구 범천동,부산진소방서/범일119안전센터
구급,1차출동,2020-08-31 22:23,부산광역시 서구 초장동,중부소방서/충무119안전센터
구급,1차출동,2020-08-31 22:10,부산광역시 강서구 신호동,강서소방서/신호119안전센터
구급,1차출동,2020-08-31 22:09,부산광역시 사상구 모라동,북부소방서/모라119안전센터
구조,1차출동,2020-08-31 22:08,부산광역시 사상구 주례동,북부소방서/주례119안전센터
구급,1차출동,2020-08-31 22:03,부산광역시 중구 동광동3가,중부소방서/중앙119안전센터
구급,1차출동,2020-08-31 22:02,부산광역시 동래구 사직동,동래소방서/사직119안전센터
구급,1차출동,2020-08-31 21:58,부산광역시 영도구 남항동1가,항만소방서/영선119안전센터
구조,1차출동,2020-08-31 21:48,부산광역시 사상구 주례동,북부소방서/주례119안전센터
구조,1차출동,2020-08-31 21:47,부산광역시 사하구 하단동,사하소방서/하단119안전센터
구급,1차출동,2020-08-31 21:45,부산광역시 북구 화명동,북부소방서/화명119안전센터
구급,1차출동,2020-08-31 21:43,부산광역시 해운대구 반여동,해운대소방서/반여119안전센터
구급,1차출동,2020-08-31 21:38,부산광역시 부산진구 가야동,부산진소방서/가야119안전센터
구조,1차출동,2020-08-31 21:34,부산광역시 강서구 명지동,강서소방서/신호119안전센터
구급,1차출동,2020-08-31 21:32,부산광역시 동래구 사직동,동래소방서/사직119안전센터
구조,1차출동,2020-08-31 21:26,부산광역시 부산진구 부전동,부산진소방서/부전119안전센터
구조,1차출동,2020-08-31 21:25,부산광역시 수영구 민락동,남부소방서/광안119안전센터
구조,1차출동,2020-08-31 21:22,부산광역시 기장군 기장읍 대변리,기장소방서/기장119안전센터
구급,1차출동,2020-08-31 21:14,부산광역시 동구 수정동,부산진소방서/수정119안전센터
기타,1차출동,2020-08-31 21:13,부산광역시 사하구 감천동,사하소방서/감천119안전센터
구조,1차출동,2020-08-31 21:11,부산광역시 중구 영주동,중부소방서/중앙119안전센터
구조,1차출동,2020-08-31 21:06,부산광역시 기장군 정관읍 모전리,기장소방서/정관119안전센터
구급,1차출동,2020-08-31 21:04,부산광역시 남구 문현동,부산진소방서/범일119안전센터
구급,1차출동,2020-08-31 21:04,부산광역시 서구 남부민동,중부소방서/충무119안전센터
구급,1차출동,2020-08-31 21:02,부산광역시 남구 문현동,부산진소방서/범일119안전센터
기타,1차출동,2020-08-31 20:59,부산광역시 해운대구 송정동,기장소방서/송정119안전센터
구급,1차출동,2020-08-31 20:58,부산광역시 해운대구 반여동,해운대소방서/반여119안전센터
구급,1차출동,2020-08-31 20:57,부산광역시 해운대구 좌동,해운대소방서/좌동119안전센터
구급,1차출동,2020-08-31 20:54,부산광역시 연제구 연산동,동래소방서/양정119안전센터
구급,1차출동,2020-08-31 20:49,부산광역시 사상구 모라동,북부소방서/모라119안전센터
구급,1차출동,2020-08-31 20:46,부산광역시 동래구 온천동,동래소방서/온천119안전센터
화재,1차출동,2020-08-31 20:45,부산광역시 중구 중앙동3가,중부소방서/중앙119안전센터
