종별,재난규모,접수시각,재난지점,관할서/관할구역
구급,1차출동,2022-05-31 23:59,부산광역시 남구 대연동,남부소방서/감만119안전센터
구급,1차출동,2022-05-31 23:57,부산광역시 해운대구 재송동,해운대소방서/반여119안전센터
구급,1차출동,2022-05-31 23:54,부산광역시 남구 감만동,남부소방서/감만119안전센터
구조,1차출동,2022-05-31 23:42,부산광역시 금정구 부곡동,금정소방서/부곡119안전센터
구급,1차출동,2022-05-31 23:42,부산광역시 연제구 연산동,동래소방서/연산119안전센터
구급,1차출동,2022-05-31 23:39,부산광역시 동래구 안락동,동래소방서/연산119안전센터
구급,1차출동,2022-05-31 23:39,부산광역시 수영구 망미동,남부소방서/망미119안전센터
구급,1차출동,2022-05-31 23:38,부산광역시 사하구 하단동,사하소방서/하단119안전센터
구급,1차출동,2022-05-31 23:35,부산광역시 연제구 연산동,동래소방서/양정119안전센터
구급,1차출동,2022-05-31 23:33,부산광역시 해운대구 우동,해운대소방서/센텀119안전센터
구급,1차출동,2022-05-31 23:33,부산광역시 북구 덕천동,북부소방서/구포119안전센터
구급,1차출동,2022-05-31 23:31,부산광역시 금정구 부곡동,금정소방서/부곡119안전센터
구급,1차출동,2022-05-31 23:29,부산광역시 금정구 부곡동,금정소방서/서동119안전센터
구급,1차출동,2022-05-31 23:25,부산광역시 수영구 민락동,남부소방서/광안119안전센터
기타,1차출동,2022-05-31 23:23,부산광역시 북구 금곡동,북부소방서/금곡119안전센터
구급,1차출동,2022-05-31 23:21,부산광역시 강서구 구랑동,강서소방서/지사119안전센터
구급,1차출동,2022-05-31 23:20,부산광역시 금정구 남산동,금정소방서/남산119안전센터
구급,1차출동,2022-05-31 23:19,부산광역시 동래구 명장동,동래소방서/수안119안전센터
구급,1차출동,2022-05-31 23:15,부산광역시 부산진구 당감동,부산진소방서/가야119안전센터
구급,1차출동,2022-05-31 23:12,부산광역시 중구 광복동1가,중부소방서/중앙119안전센터
구급,1차출동,2022-05-31 23:06,부산광역시 영도구 봉래동3가,항만소방서/영선119안전센터
구급,1차출동,2022-05-31 23:06,부산광역시 해운대구 우동,해운대소방서/우동119안전센터
구급,1차출동,2022-05-31 23:03,부산광역시 기장군 기장읍 동부리,기장소방서/일광119안전센터
구급,1차출동,2022-05-31 23:02,부산광역시 금정구 부곡동,금정소방서/부곡119안전센터
구급,1차출동,2022-05-31 23:02,부산광역시 해운대구 반송동,해운대소방서/반송119안전센터
구급,1차출동,2022-05-31 23:01,부산광역시 남구 문현동,부산진소방서/범일119안전센터
구급,1차출동,2022-05-31 22:59,부산광역시 부산진구 초읍동,부산진소방서/부암119안전센터
구조,1차출동,2022-05-31 22:58,부산광역시 중구 영주동,중부소방서/중앙119안전센터
화재,1차출동,2022-05-31 22:58,부산광역시 기장군 장안읍 기룡리,기장소방서/장안119안전센터
구급,1차출동,2022-05-31 22:55,부산광역시 수영구 광안동,남부소방서/광안119안전센터
구급,1차출동,2022-05-31 22:51,부산광역시 부산진구 가야동,부산진소방서/가야119안전센터
구조,1차출동,2022-05-31 22:49,부산광역시 사상구 주례동,북부소방서/주례119안전센터
구급,1차출동,2022-05-31 22:48,부산광역시 해운대구 반송동,해운대소방서/반송119안전센터
구급,1차출동,2022-05-31 22:44,부산광역시 해운대구 좌동,해운대소방서/좌동119안전센터
구급,1차출동,2022-05-31 22:42,부산광역시 중구 남포동6가,중부소방서/충무119안전센터
구급,1차출동,2022-05-31 22:41,부산광역시 기장군 정관읍 용수리,기장소방서/정관119안전센터
구급,1차출동,2022-05-31 22:40,부산광역시 부산진구 당감동,부산진소방서/가야119안전센터
구급,1차출동,2022-05-31 22:36,부산광역시 영도구 남항동1가,항만소방서/영선119안전센터
구급,1차출동,2022-05-31 22:35,부산광역시 서구 암남동,중부소방서/충무119안전센터
구급,1차출동,2022-05-31 22:31,부산광역시 금정구 서동,금정소방서/서동119안전센터
구급,1차출동,2022-05-31 22:30,부산광역시 부산진구 양정동,동래소방서/양정119안전센터
구급,1차출동,2022-05-31 22:30,부산광역시 북구 구포동,북부소방서/구포119안전센터
화재,1차출동,2022-05-31 22:30,부산광역시 남구 용당동,남부소방서/용당119안전센터
구조,1차출동,2022-05-31 22:29,부산광역시 북구 화명동,북부소방서/화명119안전센터
구급,1차출동,2022-05-31 22:28,부산광역시 부산진구 가야동,부산진소방서/가야119안전센터
기타,1차출동,2022-05-31 22:27,부산광역시 북구 화명동,북부소방서/화명119안전센터
구급,1차출동,2022-05-31 22:26,부산광역시 사하구 신평동,사하소방서/신평119안전센터
구급,1차출동,2022-05-31 22:22,부산광역시 해운대구 중동,해운대소방서/중동119안전센터
구급,1차출동,2022-05-31 22:19,부산광역시 해운대구 우동,해운대소방서/우동119안전센터
구급,1차출동,2022-05-31 22:19,부산광역시 동구 범일동,부산진소방서/안창119안전센터
구조,1차출동,2022-05-31 22:19,부산광역시 연제구 연산동,동래소방서/양정119안전센터
구조,1차출동,2022-05-31 22:14,부산광역시 사상구 덕포동,북부소방서/삼락119안전센터
구급,1차출동,2022-05-31 22:13,부산광역시 부산진구 당감동,부산진소방서/당감119안전센터
구급,1차출동,2022-05-31 22:12,부산광역시 해운대구 좌동,해운대소방서/좌동119안전센터
기타,1차출동,2022-05-31 22:10,부산광역시 서구 부민동3가,중부소방서/부민119안전센터
구급,1차출동,2022-05-31 22:08,부산광역시 중구 남포동6가,중부소방서/충무119안전센터
구급,1차출동,2022-05-31 22:08,부산광역시 부산진구 부암동,부산진소방서/부암119안전센터
구급,1차출동,2022-05-31 21:59,부산광역시 금정구 장전동,금정소방서/부곡119안전센터
구급,1차출동,2022-05-31 21:58,부산광역시 동래구 명륜동,동래소방서/수안119안전센터
구조,1차출동,2022-05-31 21:58,부산광역시 사하구 괴정동,사하소방서/괴정119안전센터
구급,1차출동,2022-05-31 21:57,부산광역시 영도구 동삼동,항만소방서/동삼119안전센터
구조,1차출동,2022-05-31 21:57,부산광역시 북구 화명동,북부소방서/화명119안전센터
구급,1차출동,2022-05-31 21:54,부산광역시 영도구 남항동1가,항만소방서/영선119안전센터
구급,1차출동,2022-05-31 21:53,부산광역시 동구 좌천동,부산진소방서/수정119안전센터
구급,1차출동,2022-05-31 21:52,부산광역시 수영구 민락동,남부소방서/광안119안전센터
기타,1차출동,2022-05-31 21:49,부산광역시 북구 덕천동,북부소방서/구포119안전센터
구급,1차출동,2022-05-31 21:39,부산광역시 남구 용호동,남부소방서/용당119안전센터
구급,1차출동,2022-05-31 21:38,부산광역시 동래구 사직동,동래소방서/사직119안전센터
구급,1차출동,2022-05-31 21:35,부산광역시 금정구 서동,금정소방서/서동119안전센터
구급,1차출동,2022-05-31 21:33,부산광역시 북구 덕천동,북부소방서/구포119안전센터
구급,1차출동,2022-05-31 21:29,부산광역시 서구 서대신동2가,중부소방서/부민119안전센터
구급,1차출동,2022-05-31 21:28,부산광역시 부산진구 개금동,부산진소방서/가야119안전센터
구급,1차출동,2022-05-31 21:25,부산광역시 남구 용호동,남부소방서/용당119안전센터
구급,1차출동,2022-05-31 21:24,부산광역시 금정구 장전동,금정소방서/부곡119안전센터
구급,1차출동,2022-05-31 21:23,부산광역시 기장군 일광면 삼성리,기장소방서/일광119안전센터
화재,1차출동,2022-05-31 21:17,부산광역시 연제구 연산동,동래소방서/연산119안전센터
구급,1차출동,2022-05-31 21:16,부산광역시 동래구 복천동,동래소방서/수안119안전센터
구급,1차출동,2022-05-31 21:16,부산광역시 연제구 연산동,동래소방서/연산119안전센터
구급,1차출동,2022-05-31 21:14,부산광역시 부산진구 당감동,부산진소방서/당감119안전센터
구급,1차출동,2022-05-31 21:14,부산광역시 연제구 연산동,동래소방서/양정119안전센터
