종별,재난규모,접수시각,재난지점,관할서/관할구역
구급,1차출동,2019-08-31 23:58,부산광역시 사하구 괴정동,사하소방서/괴정119안전센터
구급,1차출동,2019-08-31 23:57,부산광역시 동래구 명장동,금정소방서/서동119안전센터
화재,1차출동,2019-08-31 23:57,부산광역시 금정구 장전동,금정소방서/부곡119안전센터
구급,1차출동,2019-08-31 23:53,부산광역시 금정구 회동동,금정소방서/서동119안전센터
구조,1차출동,2019-08-31 23:53,부산광역시 부산진구 부전동,부산진소방서/부전119안전센터
구급,1차출동,2019-08-31 23:52,부산광역시 서구 충무동1가,중부소방서/충무119안전센터
구급,1차출동,2019-08-31 23:52,부산광역시 영도구 동삼동,항만소방서/동삼119안전센터
구급,1차출동,2019-08-31 23:50,부산광역시 사하구 장림동,사하소방서/신평119안전센터
구급,1차출동,2019-08-31 23:45,부산광역시 금정구 장전동,금정소방서/부곡119안전센터
구급,1차출동,2019-08-31 23:35,부산광역시 남구 용호동,남부소방서/용당119안전센터
구조,1차출동,2019-08-31 23:29,부산광역시 사하구 다대동,사하소방서/다대119안전센터
구급,1차출동,2019-08-31 23:27,부산광역시 남구 대연동,남부소방서/대연119안전센터
기타,1차출동,2019-08-31 23:25,부산광역시 해운대구 반여동,해운대소방서/반여119안전센터
구조,1차출동,2019-08-31 23:24,부산광역시 동래구 명장동,동래소방서/수안119안전센터
구급,1차출동,2019-08-31 23:24,부산광역시 북구 구포동,북부소방서/구포119안전센터
구급,1차출동,2019-08-31 23:22,부산광역시 해운대구 우동,해운대소방서/센텀119안전센터
화재,1차출동,2019-08-31 23:14,부산광역시 동래구 온천동,동래소방서/온천119안전센터
구급,1차출동,2019-08-31 23:12,부산광역시 서구 동대신동1가,중부소방서/부민119안전센터
구급,1차출동,2019-08-31 23:12,부산광역시 북구 덕천동,북부소방서/구포119안전센터
구급,1차출동,2019-08-31 23:12,부산광역시 수영구 광안동,남부소방서/광안119안전센터
구조,1차출동,2019-08-31 23:11,부산광역시 사상구 모라동,북부소방서/모라119안전센터
구급,1차출동,2019-08-31 23:10,부산광역시 동구 초량동,중부소방서/초량119안전센터
구급,1차출동,2019-08-31 23:05,부산광역시 영도구 동삼동,항만소방서/동삼119안전센터
구급,1차출동,2019-08-31 23:01,부산광역시 부산진구 전포동,부산진소방서/부전119안전센터
구급,1차출동,2019-08-31 23:00,부산광역시 중구 광복동2가,중부소방서/중앙119안전센터
구급,1차출동,2019-08-31 22:53,부산광역시 동래구 안락동,동래소방서/연산119안전센터
구급,1차출동,2019-08-31 22:50,부산광역시 해운대구 중동,해운대소방서/중동119안전센터
구급,1차출동,2019-08-31 22:50,부산광역시 서구 암남동,중부소방서/충무119안전센터
구급,1차출동,2019-08-31 22:49,부산광역시 사하구 장림동,사하소방서/신평119안전센터
기타,1차출동,2019-08-31 22:44,부산광역시 남구 대연동,남부소방서/대연119안전센터
구급,1차출동,2019-08-31 22:43,부산광역시 연제구 거제동,동래소방서/사직119안전센터
구급,1차출동,2019-08-31 22:43,부산광역시 중구 중앙동1가,중부소방서/중앙119안전센터
구급,1차출동,2019-08-31 22:42,부산광역시 해운대구 우동,해운대소방서/우동119안전센터
구급,1차출동,2019-08-31 22:39,부산광역시 사상구 모라동,북부소방서/모라119안전센터
기타,1차출동,2019-08-31 22:38,부산광역시 동래구 온천동,동래소방서/온천119안전센터
구급,1차출동,2019-08-31 22:36,부산광역시 기장군 정관읍 모전리,기장소방서/정관119안전센터
구조,1차출동,2019-08-31 22:35,부산광역시 동래구 수안동,동래소방서/수안119안전센터
구급,1차출동,2019-08-31 22:33,부산광역시 부산진구 부전동,부산진소방서/부전119안전센터
기타,1차출동,2019-08-31 22:29,부산광역시 강서구 신호동,강서소방서/신호119안전센터
화재,1차출동,2019-08-31 22:28,부산광역시 사상구 학장동,북부소방서/학장119안전센터
구조,1차출동,2019-08-31 22:28,부산광역시 연제구 연산동,동래소방서/연산119안전센터
구급,1차출동,2019-08-31 22:27,부산광역시 해운대구 재송동,해운대소방서/센텀119안전센터
기타,1차출동,2019-08-31 22:24,부산광역시 부산진구 부전동,부산진소방서/부전119안전센터
구급,1차출동,2019-08-31 22:22,부산광역시 북구 금곡동,북부소방서/금곡119안전센터
구급,1차출동,2019-08-31 22:17,부산광역시 해운대구 우동,해운대소방서/우동119안전센터
구급,1차출동,2019-08-31 22:13,부산광역시 강서구 명지동,강서소방서/신호119안전센터
구급,1차출동,2019-08-31 22:13,부산광역시 금정구 노포동,금정소방서/남산119안전센터
구조,1차출동,2019-08-31 22:12,부산광역시 북구 덕천동,북부소방서/구포119안전센터
