종별,재난규모,접수시각,재난지점,관할서/관할구역
구조,1차출동,2019-09-22 22:02,부산광역시 사하구 감천동,사하소방서/감천119안전센터
구조,1차출동,2019-09-22 21:27,부산광역시 사하구 감천동,사하소방서/감천119안전센터
구조,1차출동,2019-09-22 21:39,부산광역시 사하구 감천동,사하소방서/감천119안전센터
구조,1차출동,2019-09-22 19:27,부산광역시 사하구 감천동,사하소방서/감천119안전센터
구조,1차출동,2019-09-22 19:08,부산광역시 사하구 감천동,사하소방서/감천119안전센터
구조,1차출동,2019-09-22 17:54,부산광역시 사하구 감천동,사하소방서/감천119안전센터
구조,1차출동,2019-09-22 16:50,부산광역시 사하구 감천동,사하소방서/감천119안전센터
구조,1차출동,2019-09-22 16:11,부산광역시 사하구 괴정동,사하소방서/괴정119안전센터
기타,1차출동,2019-09-22 15:32,부산광역시 기장군 철마면 연구리,기장소방서/기장119안전센터
구조,1차출동,2019-09-22 23:29,부산광역시 사하구 괴정동,사하소방서/괴정119안전센터
구조,1차출동,2019-09-22 23:00,부산광역시 사하구 괴정동,사하소방서/괴정119안전센터
구조,1차출동,2019-09-22 20:58,부산광역시 사하구 괴정동,사하소방서/괴정119안전센터
구조,1차출동,2019-09-22 22:14,부산광역시 부산진구 초읍동,부산진소방서/부암119안전센터
구조,1차출동,2019-09-22 20:19,부산광역시 부산진구 초읍동,부산진소방서/부암119안전센터
구조,1차출동,2019-09-22 19:20,부산광역시 부산진구 부전동,부산진소방서/부전119안전센터
구조,1차출동,2019-09-22 16:27,부산광역시 부산진구 연지동,부산진소방서/부암119안전센터
구조,1차출동,2019-09-22 20:38,부산광역시 사하구 괴정동,사하소방서/괴정119안전센터
구조,1차출동,2019-09-22 19:13,부산광역시 사하구 괴정동,사하소방서/괴정119안전센터
구조,1차출동,2019-09-22 18:50,부산광역시 사하구 괴정동,사하소방서/괴정119안전센터
구조,1차출동,2019-09-22 17:28,부산광역시 사상구 감전동,북부소방서/학장119안전센터
구조,1차출동,2019-09-22 17:28,부산광역시 사상구 모라동,북부소방서/모라119안전센터
구조,1차출동,2019-09-22 16:44,부산광역시 사상구 괘법동,북부소방서/삼락119안전센터
구조,1차출동,2019-09-22 15:30,부산광역시 사상구 괘법동,북부소방서/삼락119안전센터
구조,1차출동,2019-09-22 18:47,부산광역시 사하구 신평동,사하소방서/신평119안전센터
화재,1차출동,2019-09-30 23:58,부산광역시 기장군 기장읍 연화리,기장소방서/기장119안전센터
구급,1차출동,2019-09-30 23:57,부산광역시 사상구 감전동,북부소방서/감전119안전센터
구조,1차출동,2019-09-30 23:53,부산광역시 사하구 신평동,사하소방서/신평119안전센터
구급,1차출동,2019-09-30 23:52,부산광역시 기장군 기장읍 서부리,기장소방서/기장119안전센터
화재,1차출동,2019-09-30 23:48,부산광역시 북구 만덕동,북부소방서/만덕119안전센터
구급,1차출동,2019-09-30 23:43,부산광역시 북구 화명동,북부소방서/화명119안전센터
기타,1차출동,2019-09-30 23:42,부산광역시 부산진구 개금동,부산진소방서/가야119안전센터
구급,1차출동,2019-09-30 23:41,부산광역시 부산진구 당감동,부산진소방서/당감119안전센터
구급,1차출동,2019-09-30 23:40,부산광역시 금정구 장전동,금정소방서/부곡119안전센터
구급,1차출동,2019-09-30 23:39,부산광역시 사상구 덕포동,북부소방서/삼락119안전센터
구급,1차출동,2019-09-30 23:38,부산광역시 강서구 명지동,강서소방서/신호119안전센터
구급,1차출동,2019-09-30 23:36,부산광역시 연제구 연산동,동래소방서/연산119안전센터
구급,1차출동,2019-09-30 23:34,부산광역시 부산진구 부암동,부산진소방서/부암119안전센터
구급,1차출동,2019-09-30 23:32,부산광역시 부산진구 전포동,부산진소방서/부전119안전센터
