종별,재난규모,접수시각,재난지점,관할서/관할구역
구급,1차출동,2018-09-30 23:50,부산광역시 영도구 동삼동,항만소방서/동삼119안전센터
구조,1차출동,2018-09-30 23:50,부산광역시 금정구 장전동,금정소방서/부곡119안전센터
기타,1차출동,2018-09-30 23:43,부산광역시 강서구 명지동,강서소방서/신호119안전센터
구급,1차출동,2018-09-30 23:38,부산광역시 사하구 하단동,사하소방서/하단119안전센터
구급,1차출동,2018-09-30 23:36,부산광역시 연제구 연산동,동래소방서/양정119안전센터
구조,1차출동,2018-09-30 23:35,부산광역시 해운대구 송정동,기장소방서/송정119안전센터
구급,1차출동,2018-09-30 23:31,부산광역시 사상구 모라동,북부소방서/모라119안전센터
기타,1차출동,2018-09-30 23:29,부산광역시 사하구 신평동,사하소방서/신평119안전센터
구급,1차출동,2018-09-30 23:29,부산광역시 사하구 다대동,사하소방서/다대119안전센터
구급,1차출동,2018-09-30 23:29,부산광역시 영도구 동삼동,항만소방서/동삼119안전센터
구급,1차출동,2018-09-30 23:28,부산광역시 남구 대연동,남부소방서/대연119안전센터
구급,1차출동,2018-09-30 23:25,부산광역시 남구 대연동,남부소방서/대연119안전센터
구급,1차출동,2018-09-30 23:25,부산광역시 남구 대연동,남부소방서/대연119안전센터
구급,1차출동,2018-09-30 23:23,부산광역시 동래구 온천동,동래소방서/온천119안전센터
구급,1차출동,2018-09-30 23:22,부산광역시 영도구 신선동3가,항만소방서/영선119안전센터
기타,1차출동,2018-09-30 23:21,부산광역시 해운대구 재송동,해운대소방서/반여119안전센터
구급,1차출동,2018-09-30 23:19,부산광역시 북구 구포동,북부소방서/모라119안전센터
구급,1차출동,2018-09-30 23:16,부산광역시 사하구 다대동,사하소방서/다대119안전센터
구급,1차출동,2018-09-30 23:14,부산광역시 남구 대연동,남부소방서/대연119안전센터
구조,1차출동,2018-09-30 23:03,부산광역시 해운대구 송정동,기장소방서/송정119안전센터
구조,1차출동,2018-09-30 23:00,부산광역시 동래구 온천동,동래소방서/온천119안전센터
