종별,재난규모,접수시각,재난지점,관할서/관할구역
기타,1차출동,2021-01-31 23:58,부산광역시 해운대구 좌동,해운대소방서/좌동119안전센터
기타,1차출동,2021-01-31 23:53,부산광역시 동래구 온천동,동래소방서/온천119안전센터
구급,1차출동,2021-01-31 23:49,부산광역시 수영구 민락동,남부소방서/광안119안전센터
구급,1차출동,2021-01-31 23:40,부산광역시 사상구 학장동,북부소방서/학장119안전센터
구급,1차출동,2021-01-31 23:40,부산광역시 영도구 청학동,항만소방서/청학119안전센터
구급,1차출동,2021-01-31 23:36,부산광역시 서구 서대신동3가,중부소방서/부민119안전센터
구급,1차출동,2021-01-31 23:34,부산광역시 서구 충무동1가,중부소방서/충무119안전센터
구급,1차출동,2021-01-31 23:33,부산광역시 연제구 연산동,동래소방서/연산119안전센터
구급,1차출동,2021-01-31 23:29,부산광역시 부산진구 부전동,부산진소방서/부전119안전센터
구급,1차출동,2021-01-31 23:25,부산광역시 남구 대연동,남부소방서/대연119안전센터
구급,1차출동,2021-01-31 23:21,부산광역시 수영구 민락동,남부소방서/광안119안전센터
구급,1차출동,2021-01-31 23:19,부산광역시 사하구 장림동,사하소방서/신평119안전센터
구급,1차출동,2021-01-31 23:14,부산광역시 동래구 명륜동,동래소방서/수안119안전센터
구급,1차출동,2021-01-31 23:13,부산광역시 서구 토성동4가,중부소방서/충무119안전센터
기타,1차출동,2021-01-31 23:11,부산광역시 부산진구 개금동,부산진소방서/가야119안전센터
구급,1차출동,2021-01-31 23:10,부산광역시 금정구 구서동,금정소방서/부곡119안전센터
구급,1차출동,2021-01-31 23:05,부산광역시 동래구 온천동,동래소방서/온천119안전센터
구급,1차출동,2021-01-31 23:04,부산광역시 북구 화명동,북부소방서/화명119안전센터
구급,1차출동,2021-01-31 23:01,부산광역시 해운대구 좌동,해운대소방서/좌동119안전센터
구급,1차출동,2021-01-31 22:59,부산광역시 부산진구 당감동,부산진소방서/당감119안전센터
구급,1차출동,2021-01-31 22:58,부산광역시 사하구 감천동,사하소방서/감천119안전센터
구급,1차출동,2021-01-31 22:54,부산광역시 동래구 안락동,동래소방서/연산119안전센터
화재,1차출동,2021-01-31 22:50,부산광역시 수영구 남천동,남부소방서/대연119안전센터
구급,1차출동,2021-01-31 22:49,부산광역시 해운대구 우동,해운대소방서/우동119안전센터
구급,1차출동,2021-01-31 22:49,부산광역시 강서구 명지동,강서소방서/신호119안전센터
구급,1차출동,2021-01-31 22:48,부산광역시 사상구 학장동,북부소방서/학장119안전센터
구급,1차출동,2021-01-31 22:43,부산광역시 서구 아미동1가,중부소방서/부민119안전센터
구급,1차출동,2021-01-31 22:37,부산광역시 연제구 연산동,동래소방서/연산119안전센터
구급,1차출동,2021-01-31 22:28,부산광역시 사상구 학장동,북부소방서/학장119안전센터
구급,1차출동,2021-01-31 22:21,부산광역시 연제구 거제동,동래소방서/사직119안전센터
구조,1차출동,2021-01-31 22:20,부산광역시 중구 남포동5가,중부소방서/충무119안전센터
구급,1차출동,2021-01-31 22:16,부산광역시 부산진구 부암동,부산진소방서/부암119안전센터
구급,1차출동,2021-01-31 22:13,부산광역시 영도구 동삼동,항만소방서/동삼119안전센터
구급,1차출동,2021-01-31 22:12,부산광역시 연제구 연산동,동래소방서/연산119안전센터
구급,1차출동,2021-01-31 22:12,부산광역시 북구 덕천동,북부소방서/구포119안전센터
구급,1차출동,2021-01-31 22:10,부산광역시 기장군 일광면 문중리,기장소방서/장안119안전센터
구급,1차출동,2021-01-31 22:06,부산광역시 연제구 연산동,동래소방서/양정119안전센터
구급,1차출동,2021-01-31 22:06,부산광역시 연제구 연산동,동래소방서/양정119안전센터
구급,1차출동,2021-01-31 22:03,부산광역시 영도구 동삼동,항만소방서/동삼119안전센터
구급,1차출동,2021-01-31 21:59,부산광역시 해운대구 우동,해운대소방서/우동119안전센터
구급,1차출동,2021-01-31 21:58,부산광역시 연제구 연산동,동래소방서/연산119안전센터
구급,1차출동,2021-01-31 21:58,부산광역시 기장군 기장읍 서부리,기장소방서/기장119안전센터
구급,1차출동,2021-01-31 21:51,부산광역시 사하구 장림동,사하소방서/신평119안전센터
구급,1차출동,2021-01-31 21:48,부산광역시 사하구 다대동,사하소방서/다대119안전센터
구급,1차출동,2021-01-31 21:45,부산광역시 사상구 덕포동,북부소방서/삼락119안전센터
구급,1차출동,2021-01-31 21:44,부산광역시 수영구 민락동,남부소방서/광안119안전센터
구급,1차출동,2021-01-31 21:43,부산광역시 해운대구 중동,해운대소방서/중동119안전센터
기타,1차출동,2021-01-31 21:41,부산광역시 남구 용호동,남부소방서/용당119안전센터
기타,1차출동,2021-01-31 21:38,부산광역시 남구 대연동,남부소방서/감만119안전센터
구급,1차출동,2021-01-31 21:33,부산광역시 부산진구 부전동,부산진소방서/부전119안전센터
구급,1차출동,2021-01-31 21:30,부산광역시 부산진구 초읍동,부산진소방서/부암119안전센터
구급,1차출동,2021-01-31 21:23,부산광역시 사하구 신평동,사하소방서/신평119안전센터
구조,1차출동,2021-01-31 21:23,부산광역시 수영구 광안동,남부소방서/광안119안전센터
구급,1차출동,2021-01-31 21:21,부산광역시 사상구 덕포동,북부소방서/삼락119안전센터
구급,1차출동,2021-01-31 21:17,부산광역시 연제구 연산동,동래소방서/양정119안전센터
구급,1차출동,2021-01-31 21:16,부산광역시 해운대구 중동,해운대소방서/중동119안전센터
구급,1차출동,2021-01-31 21:14,부산광역시 해운대구 우동,해운대소방서/우동119안전센터
구급,1차출동,2021-01-31 21:13,부산광역시 금정구 구서동,금정소방서/남산119안전센터
구급,1차출동,2021-01-31 21:13,부산광역시 남구 문현동,부산진소방서/범일119안전센터
구급,1차출동,2021-01-31 21:12,부산광역시 영도구 신선동3가,항만소방서/영선119안전센터
구급,1차출동,2021-01-31 21:10,부산광역시 사하구 장림동,사하소방서/신평119안전센터
구급,1차출동,2021-01-31 21:08,부산광역시 사하구 하단동,사하소방서/하단119안전센터
구급,1차출동,2021-01-31 20:48,부산광역시 영도구 청학동,항만소방서/청학119안전센터
구급,1차출동,2021-01-31 20:48,부산광역시 사하구 하단동,사하소방서/하단119안전센터
구급,1차출동,2021-01-31 20:47,부산광역시 부산진구 전포동,부산진소방서/부전119안전센터
구급,1차출동,2021-01-31 20:46,부산광역시 부산진구 범천동,부산진소방서/범일119안전센터
구급,1차출동,2021-01-31 20:46,부산광역시 사상구 주례동,북부소방서/주례119안전센터
구급,1차출동,2021-01-31 20:44,부산광역시 연제구 연산동,동래소방서/연산119안전센터
구급,1차출동,2021-01-31 20:40,부산광역시 사하구 하단동,사하소방서/하단119안전센터
구급,1차출동,2021-01-31 20:39,부산광역시 부산진구 부전동,부산진소방서/부전119안전센터
구급,1차출동,2021-01-31 20:37,부산광역시 부산진구 부전동,부산진소방서/부전119안전센터
구급,1차출동,2021-01-31 20:35,부산광역시 북구 만덕동,북부소방서/만덕119안전센터
기타,1차출동,2021-01-31 20:20,부산광역시 중구 영주동,중부소방서/중앙119안전센터
구급,1차출동,2021-01-31 20:18,부산광역시 북구 화명동,북부소방서/화명119안전센터
구급,1차출동,2021-01-31 20:15,부산광역시 사상구 엄궁동,북부소방서/학장119안전센터
구급,1차출동,2021-01-31 20:08,부산광역시 동구 범일동,부산진소방서/범일119안전센터
구급,1차출동,2021-01-31 20:04,부산광역시 해운대구 우동,해운대소방서/우동119안전센터
기타,1차출동,2021-01-31 20:00,부산광역시 사상구 덕포동,북부소방서/삼락119안전센터
구급,1차출동,2021-01-31 20:00,부산광역시 사하구 당리동,사하소방서/하단119안전센터
구급,1차출동,2021-01-31 19:58,부산광역시 수영구 망미동,남부소방서/망미119안전센터
구급,1차출동,2021-01-31 19:57,부산광역시 수영구 광안동,남부소방서/광안119안전센터
구급,1차출동,2021-01-31 19:49,부산광역시 동구 범일동,부산진소방서/안창119안전센터
구조,1차출동,2021-01-31 19:46,부산광역시 수영구 민락동,남부소방서/광안119안전센터
구급,1차출동,2021-01-31 19:41,부산광역시 해운대구 재송동,해운대소방서/반여119안전센터
구급,1차출동,2021-01-31 19:37,부산광역시 금정구 장전동,금정소방서/부곡119안전센터
구급,1차출동,2021-01-31 19:37,부산광역시 금정구 장전동,금정소방서/부곡119안전센터
구급,1차출동,2021-01-31 19:35,부산광역시 동래구 명륜동,동래소방서/수안119안전센터
구급,1차출동,2021-01-31 19:35,부산광역시 사상구 삼락동,북부소방서/삼락119안전센터
구급,1차출동,2021-01-31 19:31,부산광역시 중구 영주동,중부소방서/중앙119안전센터
구조,1차출동,2021-01-31 19:27,부산광역시 금정구 구서동,금정소방서/부곡119안전센터
기타,1차출동,2021-01-31 19:23,부산광역시 부산진구 전포동,부산진소방서/부전119안전센터
구급,1차출동,2021-01-31 19:22,부산광역시 동구 범일동,부산진소방서/범일119안전센터
구조,1차출동,2021-01-31 19:19,부산광역시 금정구 오륜동,금정소방서/부곡119안전센터
구급,1차출동,2021-01-31 19:16,부산광역시 부산진구 개금동,부산진소방서/가야119안전센터
구급,1차출동,2021-01-31 19:07,부산광역시 사상구 모라동,북부소방서/모라119안전센터
구급,1차출동,2021-01-31 19:05,부산광역시 남구 감만동,남부소방서/감만119안전센터
구급,1차출동,2021-01-31 19:04,부산광역시 동구 좌천동,항만소방서/부두119안전센터
구급,1차출동,2021-01-31 19:04,부산광역시 사상구 모라동,북부소방서/모라119안전센터
구급,1차출동,2021-01-31 19:03,부산광역시 사하구 하단동,사하소방서/하단119안전센터
구급,1차출동,2021-01-31 18:59,부산광역시 남구 감만동,남부소방서/감만119안전센터
구조,1차출동,2021-01-31 18:58,부산광역시 연제구 연산동,동래소방서/연산119안전센터
구급,1차출동,2021-01-31 18:56,부산광역시 부산진구 부암동,부산진소방서/부암119안전센터
구조,1차출동,2021-01-31 18:55,부산광역시 사하구 장림동,사하소방서/신평119안전센터
구급,1차출동,2021-01-31 18:54,부산광역시 동구 초량동,중부소방서/초량119안전센터
구급,1차출동,2021-01-31 18:51,부산광역시 동구 수정동,부산진소방서/안창119안전센터
구급,1차출동,2021-01-31 18:51,부산광역시 사상구 엄궁동,북부소방서/학장119안전센터
구급,1차출동,2021-01-31 18:47,부산광역시 금정구 서동,금정소방서/서동119안전센터
구급,1차출동,2021-01-31 18:46,부산광역시 금정구 구서동,금정소방서/남산119안전센터
구급,1차출동,2021-01-31 18:43,부산광역시 동래구 칠산동,동래소방서/수안119안전센터
구급,1차출동,2021-01-31 18:40,부산광역시 남구 문현동,부산진소방서/범일119안전센터
구급,1차출동,2021-01-31 18:39,부산광역시 부산진구 양정동,동래소방서/양정119안전센터
구급,1차출동,2021-01-31 18:31,부산광역시 북구 만덕동,북부소방서/만덕119안전센터
구조,1차출동,2021-01-31 18:19,부산광역시 동구 범일동,부산진소방서/범일119안전센터
기타,1차출동,2021-01-31 18:18,부산광역시 강서구 강동동,강서소방서/강동119안전센터
구급,1차출동,2021-01-31 18:17,부산광역시 강서구 지사동,강서소방서/지사119안전센터
구급,1차출동,2021-01-31 18:17,부산광역시 강서구 지사동,강서소방서/지사119안전센터
구급,1차출동,2021-01-31 18:17,부산광역시 중구 영주동,중부소방서/중앙119안전센터
구급,1차출동,2021-01-31 18:12,부산광역시 해운대구 좌동,해운대소방서/좌동119안전센터
구급,1차출동,2021-01-31 18:11,부산광역시 사하구 감천동,사하소방서/감천119안전센터
구급,1차출동,2021-01-31 18:10,부산광역시 수영구 광안동,남부소방서/광안119안전센터
기타,1차출동,2021-01-31 18:09,부산광역시 동구 범일동,부산진소방서/범일119안전센터
구급,1차출동,2021-01-31 18:08,부산광역시 남구 대연동,남부소방서/대연119안전센터
구급,1차출동,2021-01-31 18:04,부산광역시 북구 화명동,북부소방서/화명119안전센터
구급,1차출동,2021-01-31 18:04,부산광역시 서구 동대신동2가,중부소방서/부민119안전센터
구급,1차출동,2021-01-31 17:59,부산광역시 해운대구 반송동,금정소방서/반송119안전센터
구조,1차출동,2021-01-31 17:55,부산광역시 사하구 하단동,사하소방서/하단119안전센터
화재,1차출동,2021-01-31 17:53,부산광역시 부산진구 전포동,부산진소방서/부전119안전센터
구급,1차출동,2021-01-31 17:48,부산광역시 수영구 수영동,남부소방서/망미119안전센터
구급,1차출동,2021-01-31 17:47,부산광역시 수영구 민락동,남부소방서/광안119안전센터
구급,1차출동,2021-01-31 17:46,부산광역시 금정구 구서동,금정소방서/부곡119안전센터
구급,1차출동,2021-01-31 17:43,부산광역시 사상구 학장동,북부소방서/학장119안전센터
구급,1차출동,2021-01-31 17:42,부산광역시 사상구 학장동,북부소방서/학장119안전센터
구급,1차출동,2021-01-31 17:42,부산광역시 연제구 연산동,동래소방서/연산119안전센터
구급,1차출동,2021-01-31 17:40,부산광역시 부산진구 부전동,부산진소방서/부전119안전센터
구급,1차출동,2021-01-31 17:32,부산광역시 사하구 괴정동,사하소방서/괴정119안전센터
구조,1차출동,2021-01-31 17:30,부산광역시 기장군 정관읍 모전리,기장소방서/정관119안전센터
구급,1차출동,2021-01-31 17:29,부산광역시 연제구 연산동,동래소방서/연산119안전센터
구급,1차출동,2021-01-31 17:23,부산광역시 금정구 장전동,금정소방서/부곡119안전센터
구급,1차출동,2021-01-31 17:22,부산광역시 해운대구 반송동,금정소방서/반송119안전센터
구급,1차출동,2021-01-31 17:21,부산광역시 남구 용호동,남부소방서/용당119안전센터
구급,1차출동,2021-01-31 17:20,부산광역시 강서구 명지동,강서소방서/신호119안전센터
구급,1차출동,2021-01-31 17:19,부산광역시 금정구 장전동,금정소방서/부곡119안전센터
구급,1차출동,2021-01-31 17:19,부산광역시 동구 범일동,부산진소방서/안창119안전센터
구조,1차출동,2021-01-31 17:18,부산광역시 기장군 정관읍 매학리,기장소방서/정관119안전센터
구급,1차출동,2021-01-31 17:15,부산광역시 기장군 일광면 이천리,기장소방서/장안119안전센터
구급,1차출동,2021-01-31 17:14,부산광역시 기장군 기장읍 대라리,기장소방서/기장119안전센터
구급,1차출동,2021-01-31 17:14,부산광역시 동래구 온천동,동래소방서/온천119안전센터
기타,1차출동,2021-01-31 17:12,부산광역시 강서구 지사동,강서소방서/지사119안전센터
구급,1차출동,2021-01-31 17:11,부산광역시 부산진구 전포동,부산진소방서/부전119안전센터
구급,1차출동,2021-01-31 17:10,부산광역시 중구 중앙동6가,항만소방서/부두119안전센터
구급,1차출동,2021-01-31 17:09,부산광역시 연제구 연산동,동래소방서/연산119안전센터
구급,1차출동,2021-01-31 17:07,부산광역시 사하구 감천동,사하소방서/감천119안전센터
구급,1차출동,2021-01-31 17:03,부산광역시 수영구 광안동,남부소방서/광안119안전센터
구급,1차출동,2021-01-31 16:55,부산광역시 동래구 안락동,동래소방서/연산119안전센터
구급,1차출동,2021-01-31 16:54,부산광역시 금정구 장전동,금정소방서/부곡119안전센터
구급,1차출동,2021-01-31 16:50,부산광역시 기장군 기장읍 내리,기장소방서/송정119안전센터
구급,1차출동,2021-01-31 16:44,부산광역시 동구 수정동,부산진소방서/수정119안전센터
구급,1차출동,2021-01-31 16:42,부산광역시 남구 용호동,남부소방서/용당119안전센터
구급,1차출동,2021-01-31 16:40,부산광역시 사하구 감천동,사하소방서/감천119안전센터
구급,1차출동,2021-01-31 16:35,부산광역시 해운대구 재송동,해운대소방서/센텀119안전센터
구급,1차출동,2021-01-31 16:34,부산광역시 기장군 정관읍 모전리,기장소방서/정관119안전센터
구조,1차출동,2021-01-31 16:33,부산광역시 북구 덕천동,북부소방서/구포119안전센터
구급,1차출동,2021-01-31 16:29,부산광역시 연제구 연산동,동래소방서/연산119안전센터
구급,1차출동,2021-01-31 16:26,부산광역시 강서구 명지동,강서소방서/신호119안전센터
구급,1차출동,2021-01-31 16:21,부산광역시 부산진구 부암동,부산진소방서/부암119안전센터
구급,1차출동,2021-01-31 16:18,부산광역시 강서구 동선동,강서소방서/가덕도지역대
기타,1차출동,2021-01-31 16:16,부산광역시 남구 대연동,남부소방서/대연119안전센터
구급,1차출동,2021-01-31 16:15,부산광역시 동래구 명륜동,동래소방서/수안119안전센터
구급,1차출동,2021-01-31 16:12,부산광역시 남구 대연동,남부소방서/대연119안전센터
구급,1차출동,2021-01-31 16:11,부산광역시 연제구 연산동,동래소방서/양정119안전센터
구급,1차출동,2021-01-31 16:06,부산광역시 사상구 모라동,북부소방서/모라119안전센터
구급,1차출동,2021-01-31 15:59,부산광역시 수영구 광안동,남부소방서/광안119안전센터
구급,1차출동,2021-01-31 15:52,부산광역시 해운대구 우동,해운대소방서/우동119안전센터
구급,1차출동,2021-01-31 15:48,부산광역시 연제구 연산동,동래소방서/연산119안전센터
구급,1차출동,2021-01-31 15:44,부산광역시 기장군 정관읍 매학리,기장소방서/정관119안전센터
구조,1차출동,2021-01-31 15:43,부산광역시 남구 대연동,남부소방서/대연119안전센터
구조,1차출동,2021-01-31 15:37,부산광역시 동래구 수안동,동래소방서/수안119안전센터
구급,1차출동,2021-01-31 15:36,부산광역시 강서구 대저1동,강서소방서/대저119안전센터
화재,1차출동,2021-01-31 15:34,부산광역시 북구 덕천동,북부소방서/구포119안전센터
구급,1차출동,2021-01-31 15:29,부산광역시 사상구 덕포동,북부소방서/삼락119안전센터
구급,1차출동,2021-01-31 15:23,부산광역시 사하구 다대동,사하소방서/다대119안전센터
구급,1차출동,2021-01-31 15:21,부산광역시 기장군 기장읍 서부리,기장소방서/기장119안전센터
구급,1차출동,2021-01-31 15:18,부산광역시 동구 초량동,중부소방서/초량119안전센터
구급,1차출동,2021-01-31 15:13,부산광역시 연제구 거제동,동래소방서/사직119안전센터
구조,1차출동,2021-01-31 15:03,부산광역시 사하구 하단동,사하소방서/하단119안전센터
구급,1차출동,2021-01-31 14:58,부산광역시 해운대구 송정동,기장소방서/송정119안전센터
구급,1차출동,2021-01-31 14:58,부산광역시 북구 구포동,북부소방서/모라119안전센터
구급,1차출동,2021-01-31 14:55,부산광역시 강서구 봉림동,강서소방서/강동119안전센터
기타,1차출동,2021-01-31 14:48,부산광역시 수영구 민락동,남부소방서/광안119안전센터
구급,1차출동,2021-01-31 14:47,부산광역시 부산진구 범천동,부산진소방서/범일119안전센터
구급,1차출동,2021-01-31 14:45,부산광역시 기장군 기장읍 동부리,기장소방서/기장119안전센터
화재,1차출동,2021-01-31 14:42,부산광역시 사상구 학장동,북부소방서/학장119안전센터
구조,1차출동,2021-01-31 14:42,부산광역시 남구 용호동,남부소방서/용당119안전센터
구급,1차출동,2021-01-31 14:33,부산광역시 영도구 영선동4가,항만소방서/영선119안전센터
구급,1차출동,2021-01-31 14:25,부산광역시 해운대구 재송동,해운대소방서/센텀119안전센터
구급,1차출동,2021-01-31 14:22,부산광역시 금정구 부곡동,금정소방서/부곡119안전센터
구급,1차출동,2021-01-31 14:16,부산광역시 기장군 일광면 삼성리,기장소방서/장안119안전센터
구급,1차출동,2021-01-31 14:14,부산광역시 연제구 연산동,동래소방서/연산119안전센터
구급,1차출동,2021-01-31 14:12,부산광역시 사하구 하단동,사하소방서/하단119안전센터
구급,1차출동,2021-01-31 14:11,부산광역시 동구 좌천동,부산진소방서/수정119안전센터
구급,1차출동,2021-01-31 14:10,부산광역시 영도구 청학동,항만소방서/청학119안전센터
구급,1차출동,2021-01-31 14:10,부산광역시 해운대구 우동,해운대소방서/센텀119안전센터
구급,1차출동,2021-01-31 14:09,부산광역시 북구 만덕동,북부소방서/만덕119안전센터
화재,1차출동,2021-01-31 14:08,부산광역시 강서구 대저1동,강서소방서/대저119안전센터
구급,1차출동,2021-01-31 14:07,부산광역시 금정구 부곡동,금정소방서/부곡119안전센터
구급,1차출동,2021-01-31 14:06,부산광역시 남구 대연동,남부소방서/대연119안전센터
구급,1차출동,2021-01-31 14:03,부산광역시 금정구 남산동,금정소방서/남산119안전센터
구급,1차출동,2021-01-31 14:03,부산광역시 기장군 정관읍 모전리,기장소방서/정관119안전센터
구급,1차출동,2021-01-31 14:03,부산광역시 해운대구 송정동,기장소방서/송정119안전센터
구급,1차출동,2021-01-31 14:02,부산광역시 북구 만덕동,북부소방서/만덕119안전센터
구조,1차출동,2021-01-31 13:54,부산광역시 수영구 수영동,남부소방서/망미119안전센터
구급,1차출동,2021-01-31 13:50,부산광역시 수영구 광안동,남부소방서/광안119안전센터
구급,1차출동,2021-01-31 13:49,부산광역시 중구 남포동5가,중부소방서/충무119안전센터
구급,1차출동,2021-01-31 13:47,부산광역시 동래구 온천동,동래소방서/온천119안전센터
구급,1차출동,2021-01-31 13:45,부산광역시 수영구 남천동,남부소방서/대연119안전센터
구급,1차출동,2021-01-31 13:42,부산광역시 수영구 망미동,남부소방서/망미119안전센터
구급,1차출동,2021-01-31 13:41,부산광역시 북구 구포동,북부소방서/모라119안전센터
구급,1차출동,2021-01-31 13:40,부산광역시 남구 대연동,남부소방서/대연119안전센터
구급,1차출동,2021-01-31 13:40,부산광역시 연제구 연산동,동래소방서/연산119안전센터
구조,1차출동,2021-01-31 13:37,부산광역시 기장군 일광면 이천리,기장소방서/장안119안전센터
구급,1차출동,2021-01-31 13:32,부산광역시 동구 초량동,중부소방서/초량119안전센터
구급,1차출동,2021-01-31 13:29,부산광역시 중구 중앙동4가,중부소방서/중앙119안전센터
구조,1차출동,2021-01-31 13:27,부산광역시 해운대구 송정동,기장소방서/송정119안전센터
구급,1차출동,2021-01-31 13:27,부산광역시 중구 남포동6가,중부소방서/충무119안전센터
구급,1차출동,2021-01-31 13:27,부산광역시 중구 남포동6가,중부소방서/충무119안전센터
구급,1차출동,2021-01-31 13:26,부산광역시 해운대구 우동,해운대소방서/우동119안전센터
구급,1차출동,2021-01-31 13:26,부산광역시 사상구 모라동,북부소방서/모라119안전센터
기타,1차출동,2021-01-31 13:23,부산광역시 해운대구 반여동,해운대소방서/반여119안전센터
구급,1차출동,2021-01-31 13:18,부산광역시 수영구 민락동,남부소방서/광안119안전센터
구급,1차출동,2021-01-31 13:08,부산광역시 기장군 정관읍 모전리,기장소방서/정관119안전센터
