종별,재난규모,접수시각,재난지점,관할서/관할구역
구급,1차출동,2021-12-31 23:59,부산광역시 해운대구 반송동,해운대소방서/반송119안전센터
구급,1차출동,2021-12-31 23:57,부산광역시 동래구 낙민동,동래소방서/수안119안전센터
구급,1차출동,2021-12-31 23:56,부산광역시 금정구 부곡동,금정소방서/부곡119안전센터
기타,1차출동,2021-12-31 23:55,부산광역시 북구 덕천동,북부소방서/구포119안전센터
구급,1차출동,2021-12-31 23:54,부산광역시 사하구 하단동,사하소방서/하단119안전센터
구급,1차출동,2021-12-31 23:48,부산광역시 동구 초량동,중부소방서/초량119안전센터
구급,1차출동,2021-12-31 23:40,부산광역시 남구 문현동,부산진소방서/범일119안전센터
기타,1차출동,2021-12-31 23:39,부산광역시 사하구 다대동,사하소방서/다대119안전센터
화재,1차출동,2021-12-31 23:39,부산광역시 북구 구포동,북부소방서/구포119안전센터
구급,1차출동,2021-12-31 23:35,부산광역시 연제구 연산동,동래소방서/양정119안전센터
구급,1차출동,2021-12-31 23:29,부산광역시 동래구 사직동,동래소방서/사직119안전센터
구급,1차출동,2021-12-31 23:28,부산광역시 사하구 감천동,사하소방서/감천119안전센터
구급,1차출동,2021-12-31 23:23,부산광역시 북구 만덕동,북부소방서/만덕119안전센터
구급,1차출동,2021-12-31 23:22,부산광역시 해운대구 우동,해운대소방서/우동119안전센터
구급,1차출동,2021-12-31 23:20,부산광역시 연제구 연산동,동래소방서/연산119안전센터
구급,1차출동,2021-12-31 23:19,부산광역시 남구 문현동,부산진소방서/범일119안전센터
구급,1차출동,2021-12-31 23:19,부산광역시 남구 우암동,남부소방서/감만119안전센터
기타,1차출동,2021-12-31 23:18,부산광역시 북구 덕천동,북부소방서/구포119안전센터
구급,1차출동,2021-12-31 23:12,부산광역시 동래구 사직동,동래소방서/사직119안전센터
구급,1차출동,2021-12-31 23:08,부산광역시 동래구 안락동,동래소방서/연산119안전센터
기타,1차출동,2021-12-31 23:03,부산광역시 수영구 광안동,남부소방서/광안119안전센터
구급,1차출동,2021-12-31 23:00,부산광역시 동래구 온천동,동래소방서/온천119안전센터
구급,1차출동,2021-12-31 22:43,부산광역시 연제구 연산동,동래소방서/양정119안전센터
구조,1차출동,2021-12-31 22:38,부산광역시 해운대구 우동,해운대소방서/우동119안전센터
