종별,재난규모,접수시각,재난지점,관할서/관할구역
구급,1차출동,2019-03-31 23:52,부산광역시 동래구 칠산동,동래소방서/수안119안전센터
구급,1차출동,2019-03-31 23:33,부산광역시 사하구 다대동,사하소방서/다대119안전센터
구급,1차출동,2019-03-31 23:31,부산광역시 해운대구 반여동,해운대소방서/반여119안전센터
구급,1차출동,2019-03-31 23:26,부산광역시 동구 범일동,부산진소방서/범일119안전센터
구급,1차출동,2019-03-31 23:23,부산광역시 부산진구 초읍동,부산진소방서/부암119안전센터
구급,1차출동,2019-03-31 23:16,부산광역시 수영구 남천동,남부소방서/대연119안전센터
구급,1차출동,2019-03-31 23:12,부산광역시 사하구 다대동,사하소방서/다대119안전센터
구급,1차출동,2019-03-31 23:10,부산광역시 동래구 명륜동,동래소방서/수안119안전센터
구급,1차출동,2019-03-31 23:10,부산광역시 동래구 낙민동,동래소방서/수안119안전센터
구급,1차출동,2019-03-31 23:05,부산광역시 사하구 감천동,사하소방서/감천119안전센터
구급,1차출동,2019-03-31 23:01,부산광역시 기장군 기장읍 청강리,기장소방서/기장119안전센터
구급,1차출동,2019-03-31 22:59,부산광역시 북구 만덕동,북부소방서/만덕119안전센터
구급,1차출동,2019-03-31 22:50,부산광역시 사하구 하단동,사하소방서/하단119안전센터
구급,1차출동,2019-03-31 22:50,부산광역시 동래구 낙민동,동래소방서/수안119안전센터
구급,1차출동,2019-03-31 22:49,부산광역시 해운대구 중동,해운대소방서/중동119안전센터
구급,1차출동,2019-03-31 22:47,부산광역시 해운대구 반여동,해운대소방서/반여119안전센터
구급,1차출동,2019-03-31 22:45,부산광역시 해운대구 우동,해운대소방서/우동119안전센터
구급,1차출동,2019-03-31 22:34,부산광역시 부산진구 당감동,부산진소방서/당감119안전센터
구급,1차출동,2019-03-31 22:32,부산광역시 연제구 연산동,동래소방서/양정119안전센터
구급,1차출동,2019-03-31 22:27,부산광역시 동구 초량동,중부소방서/초량119안전센터
구조,1차출동,2019-03-31 22:25,부산광역시 해운대구 좌동,해운대소방서/좌동119안전센터
구급,1차출동,2019-03-31 22:18,부산광역시 동래구 온천동,동래소방서/온천119안전센터
구급,1차출동,2019-03-31 22:15,부산광역시 해운대구 중동,해운대소방서/중동119안전센터
구급,1차출동,2019-03-31 22:03,부산광역시 동구 범일동,부산진소방서/범일119안전센터
구조,1차출동,2019-03-31 21:59,부산광역시 강서구 명지동,강서소방서/신호119안전센터
구급,1차출동,2019-03-31 21:58,부산광역시 북구 금곡동,북부소방서/금곡119안전센터
구조,1차출동,2019-03-31 21:53,부산광역시 해운대구 송정동,기장소방서/송정119안전센터
구급,1차출동,2019-03-31 21:48,부산광역시 부산진구 범천동,부산진소방서/범일119안전센터
구급,1차출동,2019-03-31 21:48,부산광역시 북구 구포동,북부소방서/구포119안전센터
구급,1차출동,2019-03-31 21:40,부산광역시 사상구 삼락동,북부소방서/삼락119안전센터
구급,1차출동,2019-03-31 21:40,부산광역시 북구 만덕동,북부소방서/만덕119안전센터
구급,1차출동,2019-03-31 21:37,부산광역시 사상구 학장동,북부소방서/학장119안전센터
구급,1차출동,2019-03-31 21:36,부산광역시 해운대구 좌동,해운대소방서/좌동119안전센터
구급,1차출동,2019-03-31 21:36,부산광역시 연제구 연산동,동래소방서/양정119안전센터
구급,1차출동,2019-03-31 21:36,부산광역시 연제구 연산동,동래소방서/양정119안전센터
구급,1차출동,2019-03-31 21:36,부산광역시 북구 덕천동,북부소방서/구포119안전센터
구급,1차출동,2019-03-31 21:34,부산광역시 수영구 민락동,남부소방서/광안119안전센터
구급,1차출동,2019-03-31 21:33,부산광역시 부산진구 부전동,부산진소방서/부전119안전센터
구급,1차출동,2019-03-31 21:32,부산광역시 중구 중앙동7가,중부소방서/중앙119안전센터
구급,1차출동,2019-03-31 21:32,부산광역시 동래구 명륜동,동래소방서/수안119안전센터
구조,1차출동,2019-03-31 21:32,부산광역시 사상구 학장동,북부소방서/학장119안전센터
구급,1차출동,2019-03-31 21:30,부산광역시 해운대구 우동,해운대소방서/우동119안전센터
구급,1차출동,2019-03-31 21:29,부산광역시 부산진구 범천동,부산진소방서/범일119안전센터
구급,1차출동,2019-03-31 21:26,부산광역시 사상구 괘법동,북부소방서/삼락119안전센터
구급,1차출동,2019-03-31 21:21,부산광역시 강서구 지사동,강서소방서/지사119안전센터
구급,1차출동,2019-03-31 21:16,부산광역시 부산진구 가야동,부산진소방서/가야119안전센터
구급,1차출동,2019-03-31 21:15,부산광역시 북구 덕천동,북부소방서/구포119안전센터
구급,1차출동,2019-03-31 21:15,부산광역시 금정구 남산동,금정소방서/남산119안전센터
기타,1차출동,2019-03-31 21:13,부산광역시 동래구 온천동,동래소방서/온천119안전센터
구급,1차출동,2019-03-31 21:11,부산광역시 북구 덕천동,북부소방서/구포119안전센터
구급,1차출동,2019-03-31 21:09,부산광역시 부산진구 전포동,부산진소방서/부전119안전센터
구급,1차출동,2019-03-31 21:06,부산광역시 금정구 구서동,금정소방서/남산119안전센터
구급,1차출동,2019-03-31 20:55,부산광역시 수영구 망미동,남부소방서/망미119안전센터
구급,1차출동,2019-03-31 20:54,부산광역시 금정구 남산동,금정소방서/남산119안전센터
구급,1차출동,2019-03-31 20:53,부산광역시 해운대구 중동,해운대소방서/중동119안전센터
구급,1차출동,2019-03-31 20:52,부산광역시 해운대구 좌동,해운대소방서/좌동119안전센터
구급,1차출동,2019-03-31 20:52,부산광역시 사하구 구평동,사하소방서/신평119안전센터
구급,1차출동,2019-03-31 20:51,부산광역시 부산진구 부전동,부산진소방서/부전119안전센터
기타,1차출동,2019-03-31 20:51,부산광역시 북구 화명동,북부소방서/화명119안전센터
구조,1차출동,2019-03-31 20:50,부산광역시 영도구 신선동2가,항만소방서/영선119안전센터
구급,1차출동,2019-03-31 20:49,부산광역시 동래구 온천동,동래소방서/온천119안전센터
구급,1차출동,2019-03-31 20:48,부산광역시 동구 초량동,중부소방서/초량119안전센터
구급,1차출동,2019-03-31 20:43,부산광역시 기장군 정관읍 매학리,기장소방서/정관119안전센터
구급,1차출동,2019-03-31 20:42,부산광역시 사상구 괘법동,북부소방서/삼락119안전센터
