종별,재난규모,접수시각,재난지점,관할서/관할구역
구급,1차출동,2019-01-31 23:57,부산광역시 서구 암남동,중부소방서/충무119안전센터
구급,1차출동,2019-01-31 23:55,부산광역시 사하구 다대동,사하소방서/다대119안전센터
구급,1차출동,2019-01-31 23:51,부산광역시 해운대구 재송동,해운대소방서/반여119안전센터
구급,1차출동,2019-01-31 23:51,부산광역시 동래구 안락동,동래소방서/연산119안전센터
구급,1차출동,2019-01-31 23:48,부산광역시 기장군 철마면 고촌리,기장소방서/기장119안전센터
구급,1차출동,2019-01-31 23:45,부산광역시 중구 부평동1가,중부소방서/창선119안전센터
구급,1차출동,2019-01-31 23:45,부산광역시 해운대구 송정동,기장소방서/송정119안전센터
기타,1차출동,2019-01-31 23:37,부산광역시 남구 용호동,남부소방서/용당119안전센터
구급,1차출동,2019-01-31 23:32,부산광역시 동래구 명장동,금정소방서/서동119안전센터
기타,1차출동,2019-01-31 23:31,부산광역시 동래구 안락동,동래소방서/연산119안전센터
구급,1차출동,2019-01-31 23:29,부산광역시 기장군 정관읍 용수리,기장소방서/정관119안전센터
구급,1차출동,2019-01-31 23:28,부산광역시 해운대구 중동,해운대소방서/중동119안전센터
구급,1차출동,2019-01-31 23:23,부산광역시 연제구 연산동,동래소방서/연산119안전센터
구급,1차출동,2019-01-31 23:22,부산광역시 동구 좌천동,부산진소방서/수정119안전센터
구급,1차출동,2019-01-31 23:18,부산광역시 수영구 광안동,남부소방서/광안119안전센터
구조,1차출동,2019-01-31 23:16,부산광역시 서구 부민동3가,중부소방서/부민119안전센터
구급,1차출동,2019-01-31 23:14,부산광역시 영도구 봉래동3가,항만소방서/영선119안전센터
기타,1차출동,2019-01-31 23:12,부산광역시 부산진구 전포동,부산진소방서/부전119안전센터
화재,1차출동,2019-01-31 23:11,부산광역시 사상구 주례동,북부소방서/주례119안전센터
구급,1차출동,2019-01-31 23:08,부산광역시 남구 용호동,남부소방서/용당119안전센터
구급,1차출동,2019-01-31 23:05,부산광역시 해운대구 우동,해운대소방서/우동119안전센터
구조,1차출동,2019-01-31 23:02,부산광역시 북구 구포동,북부소방서/구포119안전센터
구조,1차출동,2019-01-31 23:01,부산광역시 강서구 대저1동,강서소방서/대저119안전센터
구급,1차출동,2019-01-31 22:56,부산광역시 남구 감만동,남부소방서/감만119안전센터
구급,1차출동,2019-01-31 22:52,부산광역시 연제구 거제동,동래소방서/사직119안전센터
구급,1차출동,2019-01-31 22:48,부산광역시 금정구 장전동,금정소방서/부곡119안전센터
구조,1차출동,2019-01-31 22:43,부산광역시 사하구 괴정동,사하소방서/괴정119안전센터
구급,1차출동,2019-01-31 22:41,부산광역시 해운대구 반여동,해운대소방서/반여119안전센터
구조,1차출동,2019-01-31 22:39,부산광역시 북구 화명동,북부소방서/화명119안전센터
구급,1차출동,2019-01-31 22:38,부산광역시 북구 구포동,북부소방서/구포119안전센터
구급,1차출동,2019-01-31 22:37,부산광역시 부산진구 개금동,부산진소방서/가야119안전센터
구급,1차출동,2019-01-31 22:34,부산광역시 금정구 구서동,금정소방서/부곡119안전센터
구급,1차출동,2019-01-31 22:33,부산광역시 해운대구 반여동,해운대소방서/반여119안전센터
구급,1차출동,2019-01-31 22:32,부산광역시 영도구 영선동1가,항만소방서/동삼119안전센터
구급,1차출동,2019-01-31 22:30,부산광역시 수영구 민락동,남부소방서/광안119안전센터
기타,1차출동,2019-01-31 22:29,부산광역시 사하구 다대동,사하소방서/다대119안전센터
구조,1차출동,2019-01-31 22:29,부산광역시 사상구 감전동,북부소방서/감전119안전센터
구급,1차출동,2019-01-31 22:28,부산광역시 사하구 다대동,사하소방서/다대119안전센터
기타,1차출동,2019-01-31 22:27,부산광역시 기장군 기장읍 대라리,기장소방서/기장119안전센터
구급,1차출동,2019-01-31 22:25,부산광역시 부산진구 전포동,부산진소방서/부전119안전센터
구급,1차출동,2019-01-31 22:24,부산광역시 서구 초장동,중부소방서/충무119안전센터
구급,1차출동,2019-01-31 22:24,부산광역시 부산진구 전포동,부산진소방서/부전119안전센터
구급,1차출동,2019-01-31 22:23,부산광역시 동래구 안락동,동래소방서/연산119안전센터
구급,1차출동,2019-01-31 22:23,부산광역시 북구 만덕동,북부소방서/만덕119안전센터
구조,1차출동,2019-01-31 22:17,부산광역시 북구 구포동,북부소방서/구포119안전센터
구급,1차출동,2019-01-31 22:16,부산광역시 중구 남포동3가,중부소방서/충무119안전센터
구급,1차출동,2019-01-31 22:15,부산광역시 사상구 덕포동,북부소방서/삼락119안전센터
구급,1차출동,2019-01-31 22:13,부산광역시 부산진구 양정동,동래소방서/양정119안전센터
구급,1차출동,2019-01-31 22:09,부산광역시 영도구 남항동2가,항만소방서/영선119안전센터
구급,1차출동,2019-01-31 22:08,부산광역시 금정구 장전동,금정소방서/부곡119안전센터
구급,1차출동,2019-01-31 22:06,부산광역시 북구 금곡동,북부소방서/금곡119안전센터
구조,1차출동,2019-01-31 22:06,부산광역시 서구 서대신동3가,중부소방서/부민119안전센터
구급,1차출동,2019-01-31 22:02,부산광역시 강서구 지사동,강서소방서/지사119안전센터
구급,1차출동,2019-01-31 21:59,부산광역시 사하구 하단동,사하소방서/하단119안전센터
구급,1차출동,2019-01-31 21:57,부산광역시 동래구 온천동,동래소방서/온천119안전센터
구조,1차출동,2019-01-31 21:56,부산광역시 동래구 사직동,동래소방서/사직119안전센터
구급,1차출동,2019-01-31 21:56,부산광역시 동구 초량동,중부소방서/초량119안전센터
구급,1차출동,2019-01-31 21:47,부산광역시 부산진구 부암동,부산진소방서/당감119안전센터
구급,1차출동,2019-01-31 21:43,부산광역시 부산진구 양정동,동래소방서/양정119안전센터
구급,1차출동,2019-01-31 21:42,부산광역시 기장군 정관읍 모전리,기장소방서/정관119안전센터
구조,1차출동,2019-01-31 21:36,부산광역시 부산진구 개금동,부산진소방서/가야119안전센터
구조,1차출동,2019-01-31 21:36,부산광역시 부산진구 전포동,부산진소방서/부전119안전센터
