종별,재난규모,접수시각,재난지점,관할서/관할구역
구급,1차출동,2018-01-31 23:59,부산광역시 사하구 하단동,사하소방서/하단119안전센터
구급,1차출동,2018-01-31 23:57,부산광역시 남구 감만동,남부소방서/감만119안전센터
구급,1차출동,2018-01-31 23:57,부산광역시 사하구 다대동,사하소방서/다대119안전센터
구급,1차출동,2018-01-31 23:52,부산광역시 부산진구 가야동,부산진소방서/가야119안전센터
구급,1차출동,2018-01-31 23:52,부산광역시 북구 덕천동,북부소방서/구포119안전센터
구조,1차출동,2018-01-31 23:48,부산광역시 해운대구 우동,해운대소방서/우동119안전센터
구급,1차출동,2018-01-31 23:48,부산광역시 사하구 하단동,사하소방서/하단119안전센터
구급,1차출동,2018-01-31 23:47,부산광역시 연제구 연산동,동래소방서/연산119안전센터
구급,1차출동,2018-01-31 23:44,부산광역시 사상구 모라동,북부소방서/모라119안전센터
구조,1차출동,2018-01-31 23:44,부산광역시 서구 동대신동3가,중부소방서/부민119안전센터
구급,1차출동,2018-01-31 23:43,부산광역시 연제구 연산동,동래소방서/연산119안전센터
구급,1차출동,2018-01-31 23:39,부산광역시 수영구 민락동,남부소방서/광안119안전센터
구급,1차출동,2018-01-31 23:36,부산광역시 동구 수정동,부산진소방서/수정119안전센터
구급,1차출동,2018-01-31 23:32,부산광역시 동래구 온천동,동래소방서/온천119안전센터
구급,1차출동,2018-01-31 23:24,부산광역시 연제구 연산동,동래소방서/연산119안전센터
구급,1차출동,2018-01-31 23:23,부산광역시 기장군 기장읍 시랑리,기장소방서/송정119안전센터
구급,1차출동,2018-01-31 23:19,부산광역시 부산진구 부전동,부산진소방서/부전119안전센터
구조,1차출동,2018-01-31 23:19,부산광역시 사하구 당리동,사하소방서/하단119안전센터
구조,1차출동,2018-01-31 23:16,부산광역시 북구 화명동,북부소방서/화명119안전센터
구급,1차출동,2018-01-31 23:10,부산광역시 사상구 괘법동,북부소방서/삼락119안전센터
구조,1차출동,2018-01-31 23:04,부산광역시 동래구 수안동,동래소방서/수안119안전센터
