종별,재난규모,접수시각,재난지점,관할서/관할구역
구급,1차출동,2019-04-30 23:57,부산광역시 동구 좌천동,부산진소방서/수정119안전센터
구급,1차출동,2019-04-30 23:54,부산광역시 사하구 감천동,사하소방서/감천119안전센터
구급,1차출동,2019-04-30 23:54,부산광역시 남구 감만동,남부소방서/감만119안전센터
구급,1차출동,2019-04-30 23:54,부산광역시 사하구 당리동,사하소방서/하단119안전센터
구급,1차출동,2019-04-30 23:47,부산광역시 영도구 동삼동,항만소방서/동삼119안전센터
구급,1차출동,2019-04-30 23:41,부산광역시 서구 암남동,중부소방서/충무119안전센터
구급,1차출동,2019-04-30 23:40,부산광역시 북구 만덕동,북부소방서/만덕119안전센터
구급,1차출동,2019-04-30 23:39,부산광역시 해운대구 재송동,해운대소방서/우동119안전센터
구급,1차출동,2019-04-30 23:37,부산광역시 기장군 정관읍 모전리,기장소방서/정관119안전센터
구급,1차출동,2019-04-30 23:34,부산광역시 영도구 청학동,항만소방서/청학119안전센터
구급,1차출동,2019-04-30 23:32,부산광역시 해운대구 우동,해운대소방서/우동119안전센터
구급,1차출동,2019-04-30 23:32,부산광역시 동구 범일동,부산진소방서/범일119안전센터
구급,1차출동,2019-04-30 23:29,부산광역시 동구 수정동,부산진소방서/수정119안전센터
구급,1차출동,2019-04-30 23:28,부산광역시 해운대구 반송동,금정소방서/반송119안전센터
구급,1차출동,2019-04-30 23:27,부산광역시 북구 구포동,북부소방서/모라119안전센터
구급,1차출동,2019-04-30 23:23,부산광역시 강서구 대저2동,강서소방서/신호119안전센터
구급,1차출동,2019-04-30 23:22,부산광역시 부산진구 당감동,부산진소방서/당감119안전센터
구조,1차출동,2019-04-30 23:18,부산광역시 동구 범일동,부산진소방서/범일119안전센터
기타,1차출동,2019-04-30 23:15,부산광역시 동래구 사직동,동래소방서/사직119안전센터
구급,1차출동,2019-04-30 23:14,부산광역시 동구 범일동,부산진소방서/범일119안전센터
구급,1차출동,2019-04-30 23:13,부산광역시 부산진구 부전동,부산진소방서/부전119안전센터
구조,1차출동,2019-04-30 23:10,부산광역시 사상구 덕포동,북부소방서/삼락119안전센터
구급,1차출동,2019-04-30 23:06,부산광역시 수영구 망미동,남부소방서/망미119안전센터
구급,1차출동,2019-04-30 23:04,부산광역시 연제구 연산동,동래소방서/연산119안전센터
구급,1차출동,2019-04-30 22:57,부산광역시 사하구 신평동,사하소방서/신평119안전센터
구급,1차출동,2019-04-30 22:57,부산광역시 연제구 연산동,동래소방서/양정119안전센터
구급,1차출동,2019-04-30 22:56,부산광역시 동래구 온천동,동래소방서/온천119안전센터
구급,1차출동,2019-04-30 22:52,부산광역시 부산진구 개금동,부산진소방서/당감119안전센터
구급,1차출동,2019-04-30 22:51,부산광역시 수영구 망미동,남부소방서/망미119안전센터
구급,1차출동,2019-04-30 22:46,부산광역시 수영구 남천동,남부소방서/대연119안전센터
구급,1차출동,2019-04-30 22:43,부산광역시 동구 좌천동,부산진소방서/수정119안전센터
구급,1차출동,2019-04-30 22:39,부산광역시 사상구 주례동,북부소방서/주례119안전센터
구조,1차출동,2019-04-30 22:37,부산광역시 기장군 기장읍 대변리,기장소방서/기장119안전센터
