종별,재난규모,접수시각,재난지점,관할서/관할구역
구급,1차출동,2021-11-30 23:56,부산광역시 부산진구 부전동,부산진소방서/부전119안전센터
구조,1차출동,2021-11-30 23:55,부산광역시 부산진구 양정동,동래소방서/양정119안전센터
구급,1차출동,2021-11-30 23:54,부산광역시 부산진구 부전동,부산진소방서/부전119안전센터
구조,1차출동,2021-11-30 23:52,부산광역시 부산진구 양정동,동래소방서/양정119안전센터
구급,1차출동,2021-11-30 23:52,부산광역시 동래구 온천동,동래소방서/온천119안전센터
구급,1차출동,2021-11-30 23:51,부산광역시 해운대구 재송동,해운대소방서/반여119안전센터
구급,1차출동,2021-11-30 23:51,부산광역시 사상구 주례동,북부소방서/주례119안전센터
구급,1차출동,2021-11-30 23:51,부산광역시 해운대구 우동,해운대소방서/우동119안전센터
구급,1차출동,2021-11-30 23:46,부산광역시 남구 용호동,남부소방서/용당119안전센터
구급,1차출동,2021-11-30 23:43,부산광역시 부산진구 당감동,부산진소방서/당감119안전센터
구급,1차출동,2021-11-30 23:43,부산광역시 사하구 하단동,사하소방서/하단119안전센터
구조,1차출동,2021-11-30 23:42,부산광역시 사하구 당리동,사하소방서/하단119안전센터
구급,1차출동,2021-11-30 23:38,부산광역시 서구 동대신동3가,중부소방서/부민119안전센터
구급,1차출동,2021-11-30 23:38,부산광역시 강서구 명지동,강서소방서/신호119안전센터
구급,1차출동,2021-11-30 23:36,부산광역시 부산진구 부전동,부산진소방서/부전119안전센터
화재,1차출동,2021-11-30 23:31,부산광역시 금정구 청룡동,금정소방서/남산119안전센터
구급,1차출동,2021-11-30 23:30,부산광역시 서구 아미동1가,중부소방서/부민119안전센터
구급,1차출동,2021-11-30 23:29,부산광역시 사하구 신평동,사하소방서/신평119안전센터
구급,1차출동,2021-11-30 23:28,부산광역시 중구 중앙동4가,중부소방서/중앙119안전센터
구급,1차출동,2021-11-30 23:26,부산광역시 금정구 구서동,금정소방서/부곡119안전센터
기타,1차출동,2021-11-30 23:26,부산광역시 부산진구 가야동,부산진소방서/가야119안전센터
기타,1차출동,2021-11-30 23:23,부산광역시 연제구 연산동,동래소방서/연산119안전센터
구급,1차출동,2021-11-30 23:16,부산광역시 동래구 사직동,동래소방서/사직119안전센터
구급,1차출동,2021-11-30 23:16,부산광역시 사하구 장림동,사하소방서/신평119안전센터
구조,1차출동,2021-11-30 23:15,부산광역시 사하구 하단동,사하소방서/하단119안전센터
구급,1차출동,2021-11-30 23:13,부산광역시 기장군 일광면 삼성리,기장소방서/장안119안전센터
구급,1차출동,2021-11-30 23:11,부산광역시 강서구 명지동,강서소방서/신호119안전센터
구급,1차출동,2021-11-30 23:09,부산광역시 수영구 망미동,남부소방서/망미119안전센터
구급,1차출동,2021-11-30 23:09,부산광역시 동구 범일동,부산진소방서/범일119안전센터
구급,1차출동,2021-11-30 23:09,부산광역시 금정구 남산동,금정소방서/남산119안전센터
구급,1차출동,2021-11-30 23:06,부산광역시 금정구 서동,금정소방서/서동119안전센터
기타,1차출동,2021-11-30 23:06,부산광역시 부산진구 부전동,부산진소방서/부전119안전센터
구급,1차출동,2021-11-30 23:03,부산광역시 해운대구 반여동,해운대소방서/반여119안전센터
구급,1차출동,2021-11-30 23:00,부산광역시 사하구 괴정동,사하소방서/괴정119안전센터
기타,1차출동,2021-11-30 23:00,부산광역시 영도구 대교동1가,항만소방서/영선119안전센터
구급,1차출동,2021-11-30 22:58,부산광역시 남구 대연동,남부소방서/대연119안전센터
구급,1차출동,2021-11-30 22:53,부산광역시 사하구 다대동,사하소방서/다대119안전센터
구급,1차출동,2021-11-30 22:50,부산광역시 중구 대청동3가,중부소방서/창선119안전센터
