종별,재난규모,접수시각,재난지점,관할서/관할구역
기타,1차출동,2017-11-29 14:01,부산광역시 해운대구 송정동,기장소방서/송정119안전센터
기타,1차출동,2017-11-29 13:55,부산광역시 부산진구 양정동,동래소방서/양정119안전센터
구급,1차출동,2017-11-29 13:54,부산광역시 영도구 동삼동,항만소방서/동삼119안전센터
구급,1차출동,2017-11-29 13:52,부산광역시 사상구 괘법동,북부소방서/삼락119안전센터
구급,1차출동,2017-11-29 13:51,부산광역시 사상구 학장동,북부소방서/학장119안전센터
구급,1차출동,2017-11-29 13:51,부산광역시 북구 구포동,북부소방서/구포119안전센터
구급,1차출동,2017-11-29 13:48,부산광역시 해운대구 좌동,해운대소방서/좌동119안전센터
구급,1차출동,2017-11-29 13:44,부산광역시 사하구 다대동,사하소방서/다대119안전센터
구조,1차출동,2017-11-29 13:43,부산광역시 사상구 삼락동,북부소방서/삼락119안전센터
기타,1차출동,2017-11-29 13:41,부산광역시 동래구 온천동,동래소방서/수안119안전센터
구급,1차출동,2017-11-29 13:38,부산광역시 수영구 망미동,동래소방서/연산119안전센터
기타,1차출동,2017-11-29 13:37,부산광역시 동래구 수안동,동래소방서/수안119안전센터
구급,1차출동,2017-11-29 13:36,부산광역시 기장군 기장읍 동부리,기장소방서/기장119안전센터
기타,1차출동,2017-11-29 13:35,부산광역시 기장군 장안읍 효암리,기장소방서/정관119안전센터
구급,1차출동,2017-11-29 13:35,부산광역시 북구 만덕동,북부소방서/만덕119안전센터
구급,1차출동,2017-11-29 13:31,부산광역시 부산진구 전포동,부산진소방서/부전119안전센터
구조,1차출동,2017-11-29 13:29,부산광역시 사상구 모라동,북부소방서/모라119안전센터
구급,1차출동,2017-11-29 13:29,부산광역시 북구 덕천동,북부소방서/구포119안전센터
구조,1차출동,2017-11-29 13:28,부산광역시 부산진구 부전동,부산진소방서/부전119안전센터
구급,1차출동,2017-11-29 13:21,부산광역시 부산진구 양정동,동래소방서/양정119안전센터
구급,1차출동,2017-11-29 13:20,부산광역시 수영구 망미동,남부소방서/망미119안전센터
구급,1차출동,2017-11-29 13:12,부산광역시 연제구 거제동,동래소방서/수안119안전센터
기타,1차출동,2017-11-29 12:58,부산광역시 해운대구 좌동,해운대소방서/좌동119안전센터
기타,1차출동,2017-11-29 12:57,부산광역시 기장군 장안읍 효암리,기장소방서/정관119안전센터
기타,1차출동,2017-11-29 12:55,부산광역시 기장군 정관읍 예림리,기장소방서/정관119안전센터
기타,1차출동,2017-11-29 12:29,부산광역시 기장군 기장읍 대라리,기장소방서/기장119안전센터
구급,1차출동,2017-11-29 12:28,부산광역시 동래구 온천동,동래소방서/온천119안전센터
구급,1차출동,2017-11-21 0:13,부산광역시 기장군 정관읍 모전리,기장소방서/정관119안전센터
구급,1차출동,2017-11-21 0:13,부산광역시 동래구 온천동,동래소방서/온천119안전센터
구급,1차출동,2017-11-21 0:12,부산광역시 동래구 온천동,동래소방서/온천119안전센터
구급,1차출동,2017-11-21 0:09,부산광역시 연제구 거제동,동래소방서/사직119안전센터
구급,1차출동,2017-11-21 0:08,부산광역시 동구 범일동,항만소방서/부두119안전센터
구급,1차출동,2017-11-21 0:07,부산광역시 사하구 하단동,사하소방서/하단119안전센터
구급,1차출동,2017-11-21 0:07,부산광역시 사상구 주례동,북부소방서/주례119안전센터
구급,1차출동,2017-11-21 0:02,부산광역시 해운대구 우동,해운대소방서/우동119안전센터
구급,1차출동,2017-11-20 23:55,부산광역시 부산진구 전포동,부산진소방서/부전119안전센터
구급,1차출동,2017-11-20 23:47,부산광역시 동래구 명륜동,동래소방서/수안119안전센터
구급,1차출동,2017-11-20 23:45,부산광역시 북구 화명동,북부소방서/화명119안전센터
구급,1차출동,2017-11-20 23:38,부산광역시 북구 덕천동,북부소방서/구포119안전센터
구급,1차출동,2017-11-20 23:14,부산광역시 북구 구포동,북부소방서/모라119안전센터
구조,1차출동,2017-11-20 23:06,부산광역시 동구 초량동,중부소방서/초량119안전센터
구급,1차출동,2017-11-20 23:04,부산광역시 남구 우암동,남부소방서/감만119안전센터
화재,1차출동,2017-11-20 22:40,부산광역시 부산진구 부전동,부산진소방서/부전119안전센터
구급,1차출동,2017-11-20 22:32,부산광역시 북구 금곡동,북부소방서/금곡119안전센터
기타,1차출동,2017-11-20 22:01,부산광역시 해운대구 재송동,해운대소방서/반여119안전센터
구조,1차출동,2017-11-20 20:27,부산광역시 해운대구 우동,해운대소방서/우동119안전센터
