종별,재난규모,접수시각,재난지점,관할서/관할구역
구급,1차출동,2020-11-30 23:57,부산광역시 금정구 서동,금정소방서/서동119안전센터
구급,1차출동,2020-11-30 23:55,부산광역시 영도구 봉래동3가,항만소방서/영선119안전센터
기타,1차출동,2020-11-30 23:54,부산광역시 부산진구 부전동,부산진소방서/부전119안전센터
구급,1차출동,2020-11-30 23:50,부산광역시 부산진구 개금동,부산진소방서/당감119안전센터
구급,1차출동,2020-11-30 23:47,부산광역시 강서구 명지동,강서소방서/신호119안전센터
구급,1차출동,2020-11-30 23:37,부산광역시 영도구 영선동2가,항만소방서/영선119안전센터
구급,1차출동,2020-11-30 23:37,부산광역시 금정구 장전동,금정소방서/부곡119안전센터
구급,1차출동,2020-11-30 23:33,부산광역시 강서구 신호동,강서소방서/신호119안전센터
구급,1차출동,2020-11-30 23:33,부산광역시 사하구 하단동,사하소방서/하단119안전센터
구급,1차출동,2020-11-30 23:30,부산광역시 해운대구 재송동,해운대소방서/우동119안전센터
구급,1차출동,2020-11-30 23:25,부산광역시 사하구 다대동,사하소방서/다대119안전센터
구급,1차출동,2020-11-30 23:23,부산광역시 북구 덕천동,북부소방서/구포119안전센터
구급,1차출동,2020-11-30 23:23,부산광역시 해운대구 우동,해운대소방서/우동119안전센터
구급,1차출동,2020-11-30 23:17,부산광역시 금정구 서동,금정소방서/서동119안전센터
구급,1차출동,2020-11-30 23:10,부산광역시 영도구 봉래동3가,항만소방서/영선119안전센터
구급,1차출동,2020-11-30 23:08,부산광역시 부산진구 부전동,부산진소방서/부전119안전센터
구급,1차출동,2020-11-30 23:01,부산광역시 남구 용호동,남부소방서/용당119안전센터
구조,1차출동,2020-11-30 22:53,부산광역시 강서구 명지동,강서소방서/신호119안전센터
기타,1차출동,2020-11-30 22:51,부산광역시 사상구 괘법동,북부소방서/삼락119안전센터
화재,1차출동,2020-11-30 22:48,부산광역시 사상구 괘법동,북부소방서/삼락119안전센터
구급,1차출동,2020-11-30 22:44,부산광역시 북구 화명동,북부소방서/화명119안전센터
구급,1차출동,2020-11-30 22:42,부산광역시 해운대구 반여동,해운대소방서/반여119안전센터
기타,1차출동,2020-11-30 22:37,부산광역시 수영구 망미동,남부소방서/망미119안전센터
구급,1차출동,2020-11-30 22:32,부산광역시 사상구 엄궁동,북부소방서/학장119안전센터
구조,1차출동,2020-11-30 22:32,부산광역시 부산진구 가야동,부산진소방서/가야119안전센터
기타,1차출동,2020-11-30 22:27,부산광역시 부산진구 전포동,부산진소방서/부전119안전센터
구급,1차출동,2020-11-30 22:26,부산광역시 동구 수정동,부산진소방서/수정119안전센터
구급,1차출동,2020-11-30 22:23,부산광역시 서구 남부민동,중부소방서/충무119안전센터
구조,1차출동,2020-11-30 22:07,부산광역시 영도구 영선동4가,항만소방서/영선119안전센터
구급,1차출동,2020-11-30 22:07,부산광역시 금정구 서동,금정소방서/서동119안전센터
구급,1차출동,2020-11-30 22:06,부산광역시 연제구 연산동,동래소방서/연산119안전센터
구급,1차출동,2020-11-30 22:06,부산광역시 해운대구 좌동,해운대소방서/좌동119안전센터
구급,1차출동,2020-11-30 21:58,부산광역시 영도구 동삼동,항만소방서/동삼119안전센터
구급,1차출동,2020-11-30 21:56,부산광역시 남구 문현동,부산진소방서/범일119안전센터
구급,1차출동,2020-11-30 21:56,부산광역시 부산진구 개금동,부산진소방서/당감119안전센터
구급,1차출동,2020-11-30 21:51,부산광역시 북구 구포동,북부소방서/모라119안전센터
구급,1차출동,2020-11-30 21:44,부산광역시 연제구 연산동,동래소방서/연산119안전센터
구급,1차출동,2020-11-30 21:43,부산광역시 남구 문현동,부산진소방서/범일119안전센터
구급,1차출동,2020-11-30 21:40,부산광역시 연제구 거제동,동래소방서/사직119안전센터
구급,1차출동,2020-11-30 21:26,부산광역시 연제구 연산동,동래소방서/연산119안전센터
구급,1차출동,2020-11-30 21:24,부산광역시 사하구 신평동,사하소방서/신평119안전센터
구급,1차출동,2020-11-30 21:23,부산광역시 수영구 망미동,남부소방서/망미119안전센터
구급,1차출동,2020-11-30 21:05,부산광역시 수영구 민락동,남부소방서/광안119안전센터
구급,1차출동,2020-11-30 21:04,부산광역시 서구 토성동5가,중부소방서/충무119안전센터
구급,1차출동,2020-11-30 20:54,부산광역시 사하구 하단동,사하소방서/하단119안전센터
구급,1차출동,2020-11-30 20:49,부산광역시 금정구 부곡동,금정소방서/부곡119안전센터
구급,1차출동,2020-11-30 20:41,부산광역시 해운대구 좌동,해운대소방서/좌동119안전센터
구급,1차출동,2020-11-30 20:38,부산광역시 남구 문현동,부산진소방서/범일119안전센터
구급,1차출동,2020-11-30 20:32,부산광역시 사하구 다대동,사하소방서/다대119안전센터
구급,1차출동,2020-11-30 20:27,부산광역시 영도구 동삼동,항만소방서/동삼119안전센터
구급,1차출동,2020-11-30 20:26,부산광역시 수영구 망미동,남부소방서/망미119안전센터
구급,1차출동,2020-11-30 20:23,부산광역시 금정구 장전동,금정소방서/부곡119안전센터
구급,1차출동,2020-11-30 20:21,부산광역시 사하구 감천동,사하소방서/감천119안전센터
구급,1차출동,2020-11-30 20:19,부산광역시 금정구 서동,금정소방서/서동119안전센터
기타,1차출동,2020-11-30 20:14,부산광역시 수영구 광안동,남부소방서/광안119안전센터
기타,1차출동,2020-11-30 20:14,부산광역시 수영구 광안동,남부소방서/광안119안전센터
