종별,재난규모,접수시각,재난지점,관할서/관할구역
구조,1차출동,2018-03-31 23:54,부산광역시 강서구 대저1동,강서소방서/대저119안전센터
구급,1차출동,2018-03-31 23:48,부산광역시 부산진구 부전동,부산진소방서/부전119안전센터
구급,1차출동,2018-03-31 23:45,부산광역시 부산진구 부전동,부산진소방서/부전119안전센터
구급,1차출동,2018-03-31 23:42,부산광역시 부산진구 범천동,부산진소방서/범일119안전센터
구조,1차출동,2018-03-31 23:38,부산광역시 남구 대연동,남부소방서/대연119안전센터
구급,1차출동,2018-03-31 23:36,부산광역시 남구 용호동,남부소방서/용당119안전센터
구급,1차출동,2018-03-31 23:35,부산광역시 남구 용호동,남부소방서/용당119안전센터
구급,1차출동,2018-03-31 23:28,부산광역시 연제구 연산동,동래소방서/양정119안전센터
구조,1차출동,2018-03-31 23:18,부산광역시 부산진구 당감동,부산진소방서/당감119안전센터
구급,1차출동,2018-03-31 23:18,부산광역시 사상구 괘법동,북부소방서/삼락119안전센터
구조,1차출동,2018-03-31 23:14,부산광역시 중구 영주동,중부소방서/중앙119안전센터
구급,1차출동,2018-03-31 23:12,부산광역시 연제구 연산동,남부소방서/망미119안전센터
구급,1차출동,2018-03-31 23:06,부산광역시 남구 대연동,남부소방서/대연119안전센터
구급,1차출동,2018-03-31 23:05,부산광역시 부산진구 부전동,부산진소방서/부전119안전센터
구급,1차출동,2018-03-31 23:04,부산광역시 중구 동광동3가,중부소방서/중앙119안전센터
구급,1차출동,2018-03-31 23:03,부산광역시 수영구 망미동,남부소방서/망미119안전센터
구급,1차출동,2018-03-31 23:02,부산광역시 사하구 괴정동,사하소방서/괴정119안전센터
구급,1차출동,2018-03-31 22:59,부산광역시 북구 화명동,북부소방서/화명119안전센터
구급,1차출동,2018-03-31 22:59,부산광역시 연제구 거제동,동래소방서/사직119안전센터
구급,1차출동,2018-03-31 22:56,부산광역시 강서구 명지동,강서소방서/신호119안전센터
기타,1차출동,2018-03-31 22:55,부산광역시 중구 보수동3가,중부소방서/부민119안전센터
기타,1차출동,2018-03-31 22:53,부산광역시 금정구 부곡동,금정소방서/부곡119안전센터
구급,1차출동,2018-03-31 22:53,부산광역시 영도구 대교동2가,항만소방서/영선119안전센터
구급,1차출동,2018-03-31 22:52,부산광역시 금정구 서동,금정소방서/서동119안전센터
구급,1차출동,2018-03-31 22:48,부산광역시 부산진구 전포동,부산진소방서/부전119안전센터
구급,1차출동,2018-03-31 22:44,부산광역시 남구 대연동,남부소방서/감만119안전센터
구급,1차출동,2018-03-31 22:42,부산광역시 해운대구 재송동,해운대소방서/우동119안전센터
구급,1차출동,2018-03-31 22:33,부산광역시 서구 아미동2가,중부소방서/부민119안전센터
구급,1차출동,2018-03-31 22:33,부산광역시 서구 아미동2가,중부소방서/부민119안전센터
구급,1차출동,2018-03-31 22:29,부산광역시 금정구 부곡동,금정소방서/부곡119안전센터
구급,1차출동,2018-03-31 22:28,부산광역시 영도구 청학동,항만소방서/청학119안전센터
구급,1차출동,2018-03-31 22:25,부산광역시 사상구 괘법동,북부소방서/삼락119안전센터
기타,1차출동,2018-03-31 22:24,부산광역시 동래구 수안동,동래소방서/수안119안전센터
구급,1차출동,2018-03-31 22:19,부산광역시 서구 동대신동2가,중부소방서/부민119안전센터
구급,1차출동,2018-03-31 22:18,부산광역시 연제구 연산동,동래소방서/연산119안전센터
구급,1차출동,2018-03-31 22:16,부산광역시 동구 수정동,부산진소방서/수정119안전센터
화재,1차출동,2018-03-31 22:12,부산광역시 금정구 장전동,금정소방서/부곡119안전센터
기타,1차출동,2018-03-31 22:11,부산광역시 금정구 장전동,금정소방서/부곡119안전센터
구급,1차출동,2018-03-31 22:11,부산광역시 해운대구 중동,해운대소방서/중동119안전센터
구급,1차출동,2018-03-31 22:11,부산광역시 서구 아미동1가,중부소방서/충무119안전센터
구급,1차출동,2018-03-31 22:10,부산광역시 금정구 부곡동,금정소방서/부곡119안전센터
구급,1차출동,2018-03-31 22:07,부산광역시 중구 대청동4가,중부소방서/중앙119안전센터
구급,1차출동,2018-03-31 22:06,부산광역시 부산진구 전포동,부산진소방서/부전119안전센터
