종별,재난규모,접수시각,재난지점,관할서/관할구역
기타,1차출동,2022-01-16 09:39,부산광역시 강서구 강동동,강서소방서/강동119안전센터
구급,1차출동,2022-01-31 23:58,부산광역시 강서구 명지동,강서소방서/신호119안전센터
구급,1차출동,2022-01-31 23:56,부산광역시 해운대구 좌동,해운대소방서/좌동119안전센터
구급,1차출동,2022-01-31 23:56,부산광역시 금정구 구서동,금정소방서/부곡119안전센터
구급,1차출동,2022-01-31 23:55,부산광역시 사하구 하단동,사하소방서/하단119안전센터
구급,1차출동,2022-01-31 23:45,부산광역시 부산진구 초읍동,부산진소방서/부암119안전센터
구급,1차출동,2022-01-31 23:44,부산광역시 동래구 온천동,동래소방서/온천119안전센터
구급,1차출동,2022-01-31 23:35,부산광역시 해운대구 중동,해운대소방서/중동119안전센터
구급,1차출동,2022-01-31 23:35,부산광역시 사상구 엄궁동,북부소방서/학장119안전센터
구급,1차출동,2022-01-31 23:32,부산광역시 영도구 신선동1가,항만소방서/영선119안전센터
구급,1차출동,2022-01-31 23:29,부산광역시 사하구 당리동,사하소방서/하단119안전센터
구급,1차출동,2022-01-31 23:26,부산광역시 사상구 모라동,북부소방서/모라119안전센터
구급,1차출동,2022-01-31 23:24,부산광역시 영도구 대교동1가,항만소방서/영선119안전센터
구급,1차출동,2022-01-31 23:22,부산광역시 부산진구 가야동,부산진소방서/가야119안전센터
구급,1차출동,2022-01-31 23:19,부산광역시 수영구 광안동,남부소방서/광안119안전센터
구급,1차출동,2022-01-31 23:16,부산광역시 강서구 화전동,강서소방서/녹산119안전센터
구급,1차출동,2022-01-31 23:12,부산광역시 동구 좌천동,부산진소방서/수정119안전센터
구급,1차출동,2022-01-31 23:12,부산광역시 동래구 온천동,동래소방서/온천119안전센터
구급,1차출동,2022-01-31 23:12,부산광역시 북구 덕천동,북부소방서/구포119안전센터
구급,1차출동,2022-01-31 23:11,부산광역시 영도구 봉래동5가,항만소방서/청학119안전센터
구급,1차출동,2022-01-31 23:09,부산광역시 남구 용호동,남부소방서/용당119안전센터
구급,1차출동,2022-01-31 23:05,부산광역시 해운대구 반여동,해운대소방서/반여119안전센터
구급,1차출동,2022-01-31 23:02,부산광역시 해운대구 재송동,해운대소방서/우동119안전센터
구급,1차출동,2022-01-31 22:59,부산광역시 부산진구 연지동,부산진소방서/부암119안전센터
구급,1차출동,2022-01-31 22:55,부산광역시 동구 좌천동,부산진소방서/수정119안전센터
구급,1차출동,2022-01-31 22:55,부산광역시 사상구 덕포동,북부소방서/삼락119안전센터
구급,1차출동,2022-01-31 22:54,부산광역시 서구 동대신동3가,중부소방서/부민119안전센터
구급,1차출동,2022-01-31 22:53,부산광역시 동래구 온천동,동래소방서/온천119안전센터
구급,1차출동,2022-01-31 22:53,부산광역시 사하구 괴정동,사하소방서/괴정119안전센터
기타,1차출동,2022-01-31 22:46,부산광역시 부산진구 전포동,부산진소방서/부전119안전센터
구급,1차출동,2022-01-31 22:46,부산광역시 중구 영주동,중부소방서/중앙119안전센터
구급,1차출동,2022-01-31 22:44,부산광역시 남구 용호동,남부소방서/용당119안전센터
구급,1차출동,2022-01-31 22:43,부산광역시 사하구 장림동,사하소방서/신평119안전센터
구조,1차출동,2022-01-31 22:43,부산광역시 연제구 연산동,동래소방서/양정119안전센터
구급,1차출동,2022-01-31 22:42,부산광역시 북구 화명동,북부소방서/화명119안전센터
화재,1차출동,2022-01-31 22:40,부산광역시 부산진구 부전동,부산진소방서/부전119안전센터
구급,1차출동,2022-01-31 22:40,부산광역시 서구 동대신동3가,중부소방서/부민119안전센터
