종별,재난규모,접수시각,재난지점,관할서/관할구역
구급,1차출동,2017-05-31 23:57,부산광역시 중구 대창동1가,중부소방서/중앙119안전센터
구조,1차출동,2017-05-31 23:51,부산광역시 북구 구포동,북부소방서/모라119안전센터
구급,1차출동,2017-05-31 23:49,부산광역시 북구 구포동,북부소방서/모라119안전센터
구조,1차출동,2017-05-31 23:48,부산광역시 영도구 동삼동,항만소방서/동삼119안전센터
구급,1차출동,2017-05-31 23:35,부산광역시 동래구 명장동,동래소방서/수안119안전센터
구급,1차출동,2017-05-31 23:34,부산광역시 부산진구 가야동,부산진소방서/가야119안전센터
구급,1차출동,2017-05-31 23:26,부산광역시 동래구 온천동,동래소방서/온천119안전센터
기타,1차출동,2017-05-31 23:26,부산광역시 영도구 영선동4가,항만소방서/영선119안전센터
구급,1차출동,2017-05-31 23:23,부산광역시 수영구 망미동,남부소방서/망미119안전센터
구급,1차출동,2017-05-31 23:22,부산광역시 강서구 대저1동,강서소방서/대저119안전센터
구급,1차출동,2017-05-31 23:17,부산광역시 부산진구 부전동,부산진소방서/부전119안전센터
구급,1차출동,2017-05-31 23:14,부산광역시 금정구 부곡동,금정소방서/부곡119안전센터
구급,1차출동,2017-05-31 23:13,부산광역시 연제구 연산동,동래소방서/연산119안전센터
기타,1차출동,2017-05-31 23:10,부산광역시 해운대구 중동,해운대소방서/중동119안전센터
구급,1차출동,2017-05-31 23:10,부산광역시 해운대구 우동,해운대소방서/우동119안전센터
구급,1차출동,2017-05-31 23:08,부산광역시 남구 용호동,남부소방서/용당119안전센터
구급,1차출동,2017-05-31 23:07,부산광역시 강서구 대저1동,강서소방서/대저119안전센터
구급,1차출동,2017-05-31 22:58,부산광역시 영도구 신선동2가,항만소방서/영선119안전센터
구급,1차출동,2017-05-31 22:57,부산광역시 북구 화명동,북부소방서/화명119안전센터
구급,1차출동,2017-05-31 22:53,부산광역시 사상구 덕포동,북부소방서/삼락119안전센터
구급,1차출동,2017-05-31 22:53,부산광역시 부산진구 연지동,부산진소방서/부암119안전센터
구급,1차출동,2017-05-31 22:52,부산광역시 금정구 구서동,금정소방서/부곡119안전센터
구조,1차출동,2017-05-31 22:49,부산광역시 남구 감만동,남부소방서/감만119안전센터
구급,1차출동,2017-05-31 22:43,부산광역시 해운대구 재송동,해운대소방서/우동119안전센터
