종별,재난규모,접수시각,재난지점,관할서/관할구역
구급,1차출동,2017-09-30 23:58,부산광역시 수영구 민락동,남부소방서/광안119안전센터
구급,1차출동,2017-09-30 23:54,부산광역시 북구 만덕동,북부소방서/만덕119안전센터
구급,1차출동,2017-09-30 23:54,부산광역시 중구 중앙동1가,중부소방서/중앙119안전센터
구급,1차출동,2017-09-30 23:52,부산광역시 동래구 온천동,동래소방서/온천119안전센터
구급,1차출동,2017-09-30 23:52,부산광역시 서구 아미동2가,중부소방서/부민119안전센터
구급,1차출동,2017-09-30 23:49,부산광역시 동래구 안락동,동래소방서/연산119안전센터
구급,1차출동,2017-09-30 23:45,부산광역시 남구 감만동,강서소방서/강동119안전센터
구급,1차출동,2017-09-30 23:44,부산광역시 영도구 남항동2가,항만소방서/영선119안전센터
구급,1차출동,2017-09-30 23:40,부산광역시 부산진구 부전동,부산진소방서/부전119안전센터
구급,1차출동,2017-09-30 23:39,부산광역시 남구 감만동,남부소방서/감만119안전센터
구급,1차출동,2017-09-30 23:33,부산광역시 금정구 구서동,금정소방서/부곡119안전센터
구조,1차출동,2017-09-30 23:30,부산광역시 수영구 민락동,남부소방서/광안119안전센터
구급,1차출동,2017-09-30 23:26,부산광역시 기장군 철마면 고촌리,기장소방서/기장119안전센터
구급,1차출동,2017-09-30 23:23,부산광역시 수영구 망미동,남부소방서/망미119안전센터
구급,1차출동,2017-09-30 23:23,부산광역시 사상구 괘법동,북부소방서/삼락119안전센터
구급,1차출동,2017-09-30 23:22,부산광역시 남구 감만동,남부소방서/감만119안전센터
구급,1차출동,2017-09-30 23:22,부산광역시 사하구 괴정동,사하소방서/괴정119안전센터
구급,1차출동,2017-09-30 23:22,부산광역시 사상구 덕포동,북부소방서/삼락119안전센터
구조,1차출동,2017-09-30 23:21,부산광역시 서구 서대신동2가,중부소방서/부민119안전센터
구급,1차출동,2017-09-30 23:20,부산광역시 사하구 다대동,사하소방서/다대119안전센터
구조,1차출동,2017-09-30 23:19,부산광역시 기장군 철마면 안평리,기장소방서/기장119안전센터
구조,1차출동,2017-09-30 23:13,부산광역시 사하구 괴정동,사하소방서/괴정119안전센터
구급,1차출동,2017-09-30 23:05,부산광역시 동래구 사직동,동래소방서/사직119안전센터
구급,1차출동,2017-09-30 23:04,부산광역시 부산진구 연지동,부산진소방서/부암119안전센터
구급,1차출동,2017-09-30 23:03,부산광역시 동구 초량동,중부소방서/초량119안전센터
구급,1차출동,2017-09-30 23:02,부산광역시 금정구 금사동,금정소방서/서동119안전센터
구급,1차출동,2017-09-30 23:02,부산광역시 북구 화명동,북부소방서/화명119안전센터
구급,1차출동,2017-09-30 23:00,부산광역시 사상구 괘법동,북부소방서/삼락119안전센터
구급,1차출동,2017-09-30 23:00,부산광역시 기장군 기장읍 동부리,기장소방서/기장119안전센터
구급,1차출동,2017-09-30 22:55,부산광역시 수영구 광안동,남부소방서/광안119안전센터
구조,1차출동,2017-09-30 22:54,부산광역시 금정구 장전동,금정소방서/부곡119안전센터
구급,1차출동,2017-09-30 22:49,부산광역시 부산진구 전포동,부산진소방서/부전119안전센터
구급,1차출동,2017-09-30 22:48,부산광역시 서구 남부민동,중부소방서/충무119안전센터
구급,1차출동,2017-09-30 22:47,부산광역시 동래구 명륜동,동래소방서/수안119안전센터
구급,1차출동,2017-09-30 22:40,부산광역시 사하구 감천동,사하소방서/감천119안전센터
구급,1차출동,2017-09-30 22:40,부산광역시 부산진구 부암동,부산진소방서/부암119안전센터
구급,1차출동,2017-09-30 22:38,부산광역시 남구 용호동,남부소방서/용당119안전센터
기타,1차출동,2017-09-30 22:37,부산광역시 부산진구 양정동,동래소방서/양정119안전센터
구급,1차출동,2017-09-30 22:35,부산광역시 부산진구 양정동,동래소방서/양정119안전센터
기타,1차출동,2017-09-30 22:33,부산광역시 동래구 온천동,동래소방서/온천119안전센터
구급,1차출동,2017-09-30 22:31,부산광역시 연제구 거제동,동래소방서/수안119안전센터
구조,1차출동,2017-09-30 22:31,부산광역시 수영구 민락동,남부소방서/광안119안전센터
구조,1차출동,2017-09-30 22:30,부산광역시 연제구 거제동,동래소방서/사직119안전센터
구조,1차출동,2017-09-30 22:22,부산광역시 부산진구 양정동,동래소방서/양정119안전센터
구급,1차출동,2017-09-30 22:21,부산광역시 남구 감만동,남부소방서/감만119안전센터
구급,1차출동,2017-09-30 22:20,부산광역시 해운대구 중동,해운대소방서/중동119안전센터
구급,1차출동,2017-09-30 22:20,부산광역시 동래구 사직동,동래소방서/사직119안전센터
구급,1차출동,2017-09-30 22:14,부산광역시 영도구 봉래동5가,항만소방서/청학119안전센터
구급,1차출동,2017-09-30 22:11,부산광역시 부산진구 부전동,부산진소방서/부전119안전센터
구급,1차출동,2017-09-30 22:10,부산광역시 해운대구 중동,해운대소방서/중동119안전센터
구급,1차출동,2017-09-30 22:05,부산광역시 부산진구 부전동,부산진소방서/부전119안전센터
구급,1차출동,2017-09-30 22:02,부산광역시 사하구 다대동,사하소방서/다대119안전센터
구급,1차출동,2017-09-30 21:50,부산광역시 동래구 안락동,동래소방서/연산119안전센터
구급,1차출동,2017-09-30 21:46,부산광역시 해운대구 반여동,해운대소방서/반여119안전센터
구급,1차출동,2017-09-30 21:45,부산광역시 수영구 수영동,남부소방서/광안119안전센터
구급,1차출동,2017-09-30 21:45,부산광역시 연제구 연산동,동래소방서/연산119안전센터
구급,1차출동,2017-09-30 21:43,부산광역시 사하구 장림동,사하소방서/신평119안전센터
구급,1차출동,2017-09-30 21:39,부산광역시 수영구 광안동,남부소방서/광안119안전센터
구급,1차출동,2017-09-30 21:39,부산광역시 남구 감만동,남부소방서/감만119안전센터
구급,1차출동,2017-09-30 21:38,부산광역시 해운대구 좌동,해운대소방서/좌동119안전센터
기타,1차출동,2017-09-30 21:38,부산광역시 사하구 구평동,사하소방서/신평119안전센터
구조,1차출동,2017-09-30 21:37,부산광역시 영도구 영선동1가,항만소방서/영선119안전센터
구급,1차출동,2017-09-30 21:35,부산광역시 서구 암남동,중부소방서/충무119안전센터
기타,1차출동,2017-09-30 21:34,부산광역시 연제구 연산동,동래소방서/양정119안전센터
구급,1차출동,2017-09-30 21:32,부산광역시 북구 덕천동,북부소방서/구포119안전센터
구급,1차출동,2017-09-30 21:28,부산광역시 금정구 서동,금정소방서/서동119안전센터
구급,1차출동,2017-09-30 21:27,부산광역시 부산진구 전포동,부산진소방서/부전119안전센터
구조,1차출동,2017-09-30 21:26,부산광역시 사하구 감천동,사하소방서/감천119안전센터
구급,1차출동,2017-09-30 21:25,부산광역시 사상구 모라동,북부소방서/모라119안전센터
구급,1차출동,2017-09-30 21:24,부산광역시 남구 감만동,남부소방서/감만119안전센터
구급,1차출동,2017-09-30 21:24,부산광역시 해운대구 반여동,해운대소방서/반여119안전센터
구급,1차출동,2017-09-30 21:14,부산광역시 연제구 연산동,동래소방서/연산119안전센터
구급,1차출동,2017-09-30 21:14,부산광역시 해운대구 반송동,금정소방서/반송119안전센터
구급,1차출동,2017-09-30 21:13,부산광역시 북구 덕천동,북부소방서/구포119안전센터
구급,1차출동,2017-09-30 21:13,부산광역시 북구 구포동,북부소방서/구포119안전센터
구급,1차출동,2017-09-30 21:12,부산광역시 해운대구 중동,해운대소방서/중동119안전센터
구급,1차출동,2017-09-30 21:09,부산광역시 중구 중앙동6가,중부소방서/중앙119안전센터
구급,1차출동,2017-09-30 21:09,부산광역시 사하구 다대동,사하소방서/다대119안전센터
구급,1차출동,2017-09-30 21:06,부산광역시 강서구 화전동,강서소방서/신호119안전센터
구급,1차출동,2017-09-30 21:06,부산광역시 기장군 일광면 학리,기장소방서/기장119안전센터
구급,1차출동,2017-09-30 21:01,부산광역시 강서구 화전동,강서소방서/녹산119안전센터
구급,1차출동,2017-09-30 21:01,부산광역시 금정구 서동,금정소방서/서동119안전센터
구급,1차출동,2017-09-30 20:58,부산광역시 기장군 기장읍 당사리,기장소방서/송정119안전센터
구급,1차출동,2017-09-30 20:58,부산광역시 부산진구 개금동,부산진소방서/당감119안전센터
