종별,재난규모,접수시각,재난지점,관할서/관할구역
구급,1차출동,2017-04-30 23:53,부산광역시 중구 부평동4가,중부소방서/창선119안전센터
기타,1차출동,2017-04-30 23:47,부산광역시 사하구 당리동,사하소방서/하단119안전센터
구급,1차출동,2017-04-30 23:42,부산광역시 해운대구 우동,해운대소방서/센텀119안전센터
구급,1차출동,2017-04-30 23:39,부산광역시 해운대구 우동,해운대소방서/우동119안전센터
구급,1차출동,2017-04-30 23:37,부산광역시 북구 화명동,북부소방서/화명119안전센터
구급,1차출동,2017-04-30 23:37,부산광역시 남구 대연동,남부소방서/대연119안전센터
구급,1차출동,2017-04-30 23:28,부산광역시 해운대구 중동,해운대소방서/중동119안전센터
구급,1차출동,2017-04-30 23:27,부산광역시 금정구 선동,금정소방서/남산119안전센터
구급,1차출동,2017-04-30 23:24,부산광역시 부산진구 부전동,부산진소방서/부전119안전센터
구급,1차출동,2017-04-30 23:22,부산광역시 영도구 동삼동,항만소방서/청학119안전센터
구급,1차출동,2017-04-30 23:20,부산광역시 부산진구 부전동,부산진소방서/부전119안전센터
구급,1차출동,2017-04-30 23:16,부산광역시 동래구 온천동,동래소방서/온천119안전센터
구급,1차출동,2017-04-30 23:14,부산광역시 연제구 연산동,동래소방서/연산119안전센터
구급,1차출동,2017-04-30 23:08,부산광역시 해운대구 반여동,해운대소방서/반여119안전센터
구급,1차출동,2017-04-30 23:05,부산광역시 금정구 구서동,금정소방서/남산119안전센터
구급,1차출동,2017-04-30 23:04,부산광역시 부산진구 부전동,부산진소방서/부전119안전센터
구급,1차출동,2017-04-30 23:03,부산광역시 기장군 장안읍 길천리,기장소방서/정관119안전센터
기타,1차출동,2017-04-30 22:56,부산광역시 동래구 온천동,동래소방서/온천119안전센터
구급,1차출동,2017-04-30 22:55,부산광역시 해운대구 재송동,해운대소방서/반여119안전센터
구급,1차출동,2017-04-30 22:53,부산광역시 부산진구 개금동,부산진소방서/당감119안전센터
구급,1차출동,2017-04-30 22:53,부산광역시 연제구 연산동,동래소방서/연산119안전센터
구급,1차출동,2017-04-30 22:52,부산광역시 사상구 학장동,북부소방서/학장119안전센터
구급,1차출동,2017-04-30 22:50,부산광역시 사하구 다대동,사하소방서/다대119안전센터
구급,1차출동,2017-04-30 22:48,부산광역시 금정구 선동,금정소방서/남산119안전센터
구급,1차출동,2017-04-30 22:44,부산광역시 사상구 괘법동,북부소방서/삼락119안전센터
구급,1차출동,2017-04-30 22:34,부산광역시 부산진구 전포동,부산진소방서/부전119안전센터
구급,1차출동,2017-04-30 22:26,부산광역시 영도구 영선동3가,항만소방서/영선119안전센터
구급,1차출동,2017-04-30 22:25,부산광역시 부산진구 연지동,부산진소방서/부암119안전센터
구급,1차출동,2017-04-30 22:25,부산광역시 동구 초량동,중부소방서/초량119안전센터
구급,1차출동,2017-04-30 22:22,부산광역시 사하구 장림동,사하소방서/신평119안전센터
구급,1차출동,2017-04-30 22:18,부산광역시 금정구 서동,금정소방서/서동119안전센터
구급,1차출동,2017-04-30 22:14,부산광역시 수영구 광안동,남부소방서/광안119안전센터
화재,1차출동,2017-04-30 22:11,부산광역시 연제구 연산동,동래소방서/양정119안전센터
구급,1차출동,2017-04-30 22:07,부산광역시 동래구 온천동,동래소방서/온천119안전센터
구급,1차출동,2017-04-30 22:07,부산광역시 동래구 안락동,동래소방서/연산119안전센터
구급,1차출동,2017-04-30 22:07,부산광역시 부산진구 개금동,부산진소방서/당감119안전센터
구급,1차출동,2017-04-30 22:05,부산광역시 영도구 청학동,항만소방서/청학119안전센터
구급,1차출동,2017-04-30 22:04,부산광역시 사하구 괴정동,사하소방서/괴정119안전센터
구급,1차출동,2017-04-30 22:02,부산광역시 부산진구 부전동,부산진소방서/부전119안전센터
구조,1차출동,2017-04-30 22:00,부산광역시 동래구 온천동,동래소방서/온천119안전센터
구급,1차출동,2017-04-30 21:59,부산광역시 해운대구 중동,동래소방서/연산119안전센터
구급,1차출동,2017-04-30 21:53,부산광역시 연제구 거제동,동래소방서/사직119안전센터
구급,1차출동,2017-04-30 21:53,부산광역시 연제구 연산동,동래소방서/연산119안전센터
구급,1차출동,2017-04-30 21:52,부산광역시 서구 암남동,중부소방서/충무119안전센터
구급,1차출동,2017-04-30 21:51,부산광역시 부산진구 개금동,부산진소방서/가야119안전센터
기타,1차출동,2017-04-30 21:48,부산광역시 수영구 망미동,남부소방서/망미119안전센터
구급,1차출동,2017-04-30 21:46,부산광역시 해운대구 우동,해운대소방서/좌동119안전센터
구급,1차출동,2017-04-30 21:43,부산광역시 남구 문현동,부산진소방서/범일119안전센터
구조,1차출동,2017-04-30 21:40,부산광역시 금정구 장전동,금정소방서/부곡119안전센터
구급,1차출동,2017-04-30 21:39,부산광역시 북구 구포동,북부소방서/모라119안전센터
구급,1차출동,2017-04-30 21:38,부산광역시 동구 좌천동,부산진소방서/수정119안전센터
구급,1차출동,2017-04-30 21:37,부산광역시 사하구 다대동,사하소방서/다대119안전센터
구급,1차출동,2017-04-30 21:33,부산광역시 부산진구 부전동,부산진소방서/부전119안전센터
구급,1차출동,2017-04-30 21:30,부산광역시 남구 용호동,남부소방서/용당119안전센터
구급,1차출동,2017-04-30 21:30,부산광역시 동래구 온천동,동래소방서/온천119안전센터
구급,1차출동,2017-04-30 21:28,부산광역시 북구 구포동,북부소방서/구포119안전센터
구조,1차출동,2017-04-30 21:26,부산광역시 기장군 장안읍 반룡리,기장소방서/정관119안전센터
구급,1차출동,2017-04-30 21:24,부산광역시 연제구 연산동,동래소방서/양정119안전센터
구급,1차출동,2017-04-30 21:17,부산광역시 금정구 남산동,금정소방서/남산119안전센터
구급,1차출동,2017-04-30 21:14,부산광역시 남구 감만동,남부소방서/감만119안전센터
구급,1차출동,2017-04-30 21:14,부산광역시 연제구 연산동,동래소방서/연산119안전센터
구급,1차출동,2017-04-30 21:12,부산광역시 사상구 주례동,북부소방서/주례119안전센터
구급,1차출동,2017-04-30 21:08,부산광역시 영도구 동삼동,항만소방서/청학119안전센터
구급,1차출동,2017-04-30 21:08,부산광역시 사상구 주례동,북부소방서/주례119안전센터
구급,1차출동,2017-04-30 21:06,부산광역시 북구 금곡동,북부소방서/금곡119안전센터
구급,1차출동,2017-04-30 21:06,부산광역시 영도구 봉래동2가,항만소방서/영선119안전센터
구급,1차출동,2017-04-30 21:04,부산광역시 북구 화명동,북부소방서/화명119안전센터
구급,1차출동,2017-04-30 21:04,부산광역시 북구 화명동,북부소방서/화명119안전센터
구급,1차출동,2017-04-30 21:02,부산광역시 부산진구 범천동,부산진소방서/범일119안전센터
구급,1차출동,2017-04-30 21:02,부산광역시 금정구 구서동,금정소방서/남산119안전센터
구조,1차출동,2017-04-30 20:56,부산광역시 수영구 광안동,남부소방서/광안119안전센터
구급,1차출동,2017-04-30 20:56,부산광역시 북구 구포동,북부소방서/구포119안전센터
구급,1차출동,2017-04-30 20:50,부산광역시 동래구 안락동,동래소방서/연산119안전센터
구급,1차출동,2017-04-30 20:49,부산광역시 남구 대연동,남부소방서/대연119안전센터
구급,1차출동,2017-04-30 20:46,부산광역시 동래구 온천동,동래소방서/온천119안전센터
구급,1차출동,2017-04-30 20:46,부산광역시 부산진구 개금동,부산진소방서/가야119안전센터
구급,1차출동,2017-04-30 20:42,부산광역시 금정구 구서동,금정소방서/남산119안전센터
기타,1차출동,2017-04-30 20:41,부산광역시 남구 용호동,남부소방서/용당119안전센터
구조,1차출동,2017-04-30 20:41,부산광역시 부산진구 양정동,동래소방서/양정119안전센터
구급,1차출동,2017-04-30 20:39,부산광역시 사상구 덕포동,북부소방서/삼락119안전센터
구급,1차출동,2017-04-30 20:38,부산광역시 강서구 강동동,강서소방서/강동119안전센터
구급,1차출동,2017-04-30 20:32,부산광역시 사하구 장림동,사하소방서/신평119안전센터
구급,1차출동,2017-04-30 20:27,부산광역시 수영구 망미동,남부소방서/망미119안전센터
구급,1차출동,2017-04-30 20:25,부산광역시 부산진구 초읍동,부산진소방서/부암119안전센터
구급,1차출동,2017-04-30 20:25,부산광역시 사하구 장림동,사하소방서/신평119안전센터
구급,1차출동,2017-04-30 20:19,부산광역시 수영구 민락동,남부소방서/광안119안전센터
구급,1차출동,2017-04-30 20:16,부산광역시 중구 남포동5가,중부소방서/충무119안전센터
구급,1차출동,2017-04-30 20:15,부산광역시 사하구 신평동,사하소방서/신평119안전센터
구급,1차출동,2017-04-30 20:14,부산광역시 금정구 서동,금정소방서/서동119안전센터
구급,1차출동,2017-04-30 20:13,부산광역시 동구 수정동,부산진소방서/수정119안전센터
구급,1차출동,2017-04-30 20:12,부산광역시 수영구 광안동,남부소방서/광안119안전센터
구급,1차출동,2017-04-30 20:11,부산광역시 북구 금곡동,북부소방서/금곡119안전센터
구급,1차출동,2017-04-30 20:10,부산광역시 영도구 남항동2가,항만소방서/영선119안전센터
구조,1차출동,2017-04-30 20:09,부산광역시 사하구 괴정동,사하소방서/괴정119안전센터
구급,1차출동,2017-04-30 20:07,부산광역시 부산진구 양정동,동래소방서/양정119안전센터
구급,1차출동,2017-04-30 20:05,부산광역시 중구 대청동2가,중부소방서/중앙119안전센터
구급,1차출동,2017-04-30 20:02,부산광역시 수영구 수영동,남부소방서/망미119안전센터
구급,1차출동,2017-04-30 19:58,부산광역시 수영구 민락동,남부소방서/광안119안전센터
구급,1차출동,2017-04-30 19:55,부산광역시 사하구 다대동,사하소방서/다대119안전센터
구급,1차출동,2017-04-30 19:55,부산광역시 수영구 광안동,남부소방서/광안119안전센터
구급,1차출동,2017-04-30 19:54,부산광역시 기장군 기장읍 대변리,기장소방서/기장119안전센터
구급,1차출동,2017-04-30 19:48,부산광역시 남구 용호동,남부소방서/용당119안전센터
구급,1차출동,2017-04-30 19:48,부산광역시 강서구 강동동,강서소방서/강동119안전센터
구급,1차출동,2017-04-30 19:46,부산광역시 해운대구 재송동,해운대소방서/우동119안전센터
구조,1차출동,2017-04-30 19:42,부산광역시 부산진구 초읍동,부산진소방서/부암119안전센터
구급,1차출동,2017-04-30 19:42,부산광역시 북구 만덕동,북부소방서/구포119안전센터
구급,1차출동,2017-04-30 19:40,부산광역시 사하구 신평동,사하소방서/신평119안전센터
구급,1차출동,2017-04-30 19:38,부산광역시 해운대구 우동,해운대소방서/우동119안전센터
구급,1차출동,2017-04-30 19:37,부산광역시 서구 남부민동,중부소방서/충무119안전센터
