종별,재난규모,접수시각,재난지점,관할서/관할구역
구조,1차출동,2019-06-02 11:29,부산광역시 서구 암남동,중부소방서/충무119안전센터
구급,1차출동,2019-06-30 17:20,부산광역시 서구 암남동,중부소방서/충무119안전센터
구급,1차출동,2019-06-30 15:45,부산광역시 서구 암남동,중부소방서/충무119안전센터
구급,1차출동,2019-06-22 15:24,부산광역시 서구 암남동,중부소방서/충무119안전센터
구급,1차출동,2019-06-22 13:06,부산광역시 서구 암남동,중부소방서/충무119안전센터
구급,1차출동,2019-06-10 16:48,부산광역시 서구 암남동,중부소방서/충무119안전센터
구급,1차출동,2019-06-10 14:18,부산광역시 서구 암남동,중부소방서/충무119안전센터
구급,1차출동,2019-06-06 16:54,부산광역시 서구 암남동,중부소방서/충무119안전센터
구급,1차출동,2019-06-06 16:02,부산광역시 서구 암남동,중부소방서/충무119안전센터
구급,1차출동,2019-06-06 14:35,부산광역시 서구 암남동,중부소방서/충무119안전센터
구급,1차출동,2019-06-02 17:55,부산광역시 서구 암남동,중부소방서/충무119안전센터
구급,1차출동,2019-06-02 15:40,부산광역시 서구 암남동,중부소방서/충무119안전센터
구급,1차출동,2019-06-02 14:20,부산광역시 서구 암남동,중부소방서/충무119안전센터
구급,1차출동,2019-06-02 13:35,부산광역시 서구 암남동,중부소방서/충무119안전센터
구급,1차출동,2019-06-02 13:05,부산광역시 서구 암남동,중부소방서/충무119안전센터
구급,1차출동,2019-06-02 12:12,부산광역시 서구 암남동,중부소방서/충무119안전센터
구급,1차출동,2019-06-02 11:48,부산광역시 서구 암남동,중부소방서/충무119안전센터
구급,1차출동,2019-06-02 11:17,부산광역시 서구 암남동,중부소방서/충무119안전센터
구급,1차출동,2019-06-02 10:30,부산광역시 서구 암남동,중부소방서/충무119안전센터
구조,1차출동,2019-06-30 13:40,부산광역시 해운대구 송정동,기장소방서/송정119안전센터
구조,1차출동,2019-06-30 12:36,부산광역시 해운대구 송정동,기장소방서/송정119안전센터
구급,1차출동,2019-06-30 17:33,부산광역시 해운대구 송정동,기장소방서/송정119안전센터
구급,1차출동,2019-06-30 16:50,부산광역시 해운대구 송정동,기장소방서/송정119안전센터
구급,1차출동,2019-06-30 12:09,부산광역시 해운대구 송정동,기장소방서/송정119안전센터
구급,1차출동,2019-06-27 9:14,부산광역시 해운대구 송정동,기장소방서/송정119안전센터
구급,1차출동,2019-06-23 15:28,부산광역시 해운대구 송정동,기장소방서/송정119안전센터
구급,1차출동,2019-06-23 13:32,부산광역시 해운대구 송정동,기장소방서/송정119안전센터
구조,1차출동,2019-06-23 16:15,부산광역시 해운대구 송정동,기장소방서/송정119안전센터
구조,1차출동,2019-06-23 15:23,부산광역시 해운대구 송정동,기장소방서/송정119안전센터
구급,1차출동,2019-06-22 17:14,부산광역시 해운대구 송정동,기장소방서/송정119안전센터
구급,1차출동,2019-06-22 16:17,부산광역시 해운대구 송정동,기장소방서/송정119안전센터
구급,1차출동,2019-06-22 15:10,부산광역시 해운대구 송정동,기장소방서/송정119안전센터
구급,1차출동,2019-06-22 13:45,부산광역시 해운대구 송정동,기장소방서/송정119안전센터
구조,1차출동,2019-06-22 14:45,부산광역시 해운대구 송정동,기장소방서/송정119안전센터
구조,1차출동,2019-06-22 13:01,부산광역시 해운대구 송정동,기장소방서/송정119안전센터
구조,1차출동,2019-06-20 1:44,부산광역시 해운대구 송정동,기장소방서/송정119안전센터
구급,1차출동,2019-06-16 11:01,부산광역시 해운대구 송정동,기장소방서/송정119안전센터
구급,1차출동,2019-06-13 15:10,부산광역시 해운대구 송정동,기장소방서/송정119안전센터
구급,1차출동,2019-06-13 16:05,부산광역시 해운대구 송정동,기장소방서/송정119안전센터
구급,1차출동,2019-06-13 15:50,부산광역시 해운대구 송정동,기장소방서/송정119안전센터
구급,1차출동,2019-06-13 15:10,부산광역시 해운대구 송정동,기장소방서/송정119안전센터
구급,1차출동,2019-06-11 14:35,부산광역시 해운대구 송정동,기장소방서/송정119안전센터
구급,1차출동,2019-06-09 16:30,부산광역시 해운대구 송정동,기장소방서/송정119안전센터
구급,1차출동,2019-06-09 15:10,부산광역시 해운대구 송정동,기장소방서/송정119안전센터
구급,1차출동,2019-06-09 15:05,부산광역시 해운대구 송정동,기장소방서/송정119안전센터
구급,1차출동,2019-06-09 14:50,부산광역시 해운대구 송정동,기장소방서/송정119안전센터
구급,1차출동,2019-06-09 13:10,부산광역시 해운대구 송정동,기장소방서/송정119안전센터
구조,1차출동,2019-06-09 16:23,부산광역시 해운대구 송정동,기장소방서/송정119안전센터
구조,1차출동,2019-06-09 14:01,부산광역시 해운대구 송정동,기장소방서/송정119안전센터
구조,1차출동,2019-06-09 12:41,부산광역시 해운대구 송정동,기장소방서/송정119안전센터
구조,1차출동,2019-06-08 16:23,부산광역시 해운대구 송정동,기장소방서/송정119안전센터
구조,1차출동,2019-06-08 14:01,부산광역시 해운대구 송정동,기장소방서/송정119안전센터
구조,1차출동,2019-06-08 12:41,부산광역시 해운대구 송정동,기장소방서/송정119안전센터
구급,1차출동,2019-06-08 15:50,부산광역시 해운대구 송정동,기장소방서/송정119안전센터
구급,1차출동,2019-06-08 15:00,부산광역시 해운대구 송정동,기장소방서/송정119안전센터
구급,1차출동,2019-06-08 14:53,부산광역시 해운대구 송정동,기장소방서/송정119안전센터
구급,1차출동,2019-06-08 14:40,부산광역시 해운대구 송정동,기장소방서/송정119안전센터
구급,1차출동,2019-06-08 11:30,부산광역시 해운대구 송정동,기장소방서/송정119안전센터
구급,1차출동,2019-06-03 17:50,부산광역시 해운대구 송정동,기장소방서/송정119안전센터
구급,1차출동,2019-06-03 14:20,부산광역시 해운대구 송정동,기장소방서/송정119안전센터
구급,1차출동,2019-06-03 11:35,부산광역시 해운대구 송정동,기장소방서/송정119안전센터
구급,1차출동,2019-06-03 10:55,부산광역시 해운대구 송정동,기장소방서/송정119안전센터
구조,1차출동,2019-06-03 13:26,부산광역시 해운대구 송정동,기장소방서/송정119안전센터
구조,1차출동,2019-06-03 13:26,부산광역시 해운대구 송정동,기장소방서/송정119안전센터
구조,1차출동,2019-06-03 11:04,부산광역시 해운대구 송정동,기장소방서/송정119안전센터
구급,1차출동,2019-06-02 13:25,부산광역시 해운대구 송정동,기장소방서/송정119안전센터
구급,1차출동,2019-06-02 11:03,부산광역시 해운대구 송정동,기장소방서/송정119안전센터
구조,1차출동,2019-06-02 15:38,부산광역시 해운대구 송정동,기장소방서/송정119안전센터
구조,1차출동,2019-06-02 14:02,부산광역시 해운대구 송정동,기장소방서/송정119안전센터
구급,1차출동,2019-06-15 14:38,부산광역시 서구 암남동,중부소방서/충무119안전센터
구급,1차출동,2019-06-11 16:23,부산광역시 서구 암남동,중부소방서/충무119안전센터
구급,1차출동,2019-06-11 10:18,부산광역시 서구 암남동,중부소방서/충무119안전센터
구급,1차출동,2019-06-13 15:31,부산광역시 서구 암남동,중부소방서/충무119안전센터
구급,1차출동,2019-06-13 15:13,부산광역시 서구 암남동,중부소방서/충무119안전센터
구급,1차출동,2019-06-11 16:23,부산광역시 서구 암남동,중부소방서/충무119안전센터
구급,1차출동,2019-06-11 10:18,부산광역시 서구 암남동,중부소방서/충무119안전센터
구급,1차출동,2019-06-03 15:09,부산광역시 서구 암남동,중부소방서/충무119안전센터
구급,1차출동,2019-06-03 12:09,부산광역시 서구 암남동,중부소방서/충무119안전센터
구급,1차출동,2019-06-13 15:31,부산광역시 서구 암남동,중부소방서/충무119안전센터
구급,1차출동,2019-06-13 15:13,부산광역시 서구 암남동,중부소방서/충무119안전센터
구급,1차출동,2019-06-09 16:47,부산광역시 서구 암남동,중부소방서/충무119안전센터
구급,1차출동,2019-06-09 15:11,부산광역시 서구 암남동,중부소방서/충무119안전센터
구급,1차출동,2019-06-09 15:04,부산광역시 서구 암남동,중부소방서/충무119안전센터
