종별,재난규모,접수시각,재난지점,관할서/관할구역
기타,1차출동,2020-05-31 19:40,부산광역시 중구 남포동5가,중부소방서/충무119안전센터
구급,1차출동,2020-05-31 19:38,부산광역시 기장군 기장읍 교리,기장소방서/기장119안전센터
구조,1차출동,2020-05-31 19:35,부산광역시 동구 초량동,중부소방서/초량119안전센터
구급,1차출동,2020-05-31 19:34,부산광역시 금정구 장전동,금정소방서/부곡119안전센터
구급,1차출동,2020-05-31 19:33,부산광역시 사하구 다대동,사하소방서/다대119안전센터
구급,1차출동,2020-05-31 19:32,부산광역시 북구 화명동,북부소방서/화명119안전센터
화재,1차출동,2020-05-31 19:32,부산광역시 기장군 장안읍 기룡리,기장소방서/장안119안전센터
구조,1차출동,2020-05-31 19:28,부산광역시 금정구 금사동,금정소방서/서동119안전센터
구급,1차출동,2020-05-31 19:26,부산광역시 해운대구 우동,해운대소방서/우동119안전센터
구급,1차출동,2020-05-31 19:23,부산광역시 사하구 다대동,사하소방서/다대119안전센터
구급,1차출동,2020-05-31 19:21,부산광역시 강서구 명지동,강서소방서/신호119안전센터
구급,1차출동,2020-05-31 19:19,부산광역시 동래구 명장동,금정소방서/서동119안전센터
구급,1차출동,2020-05-31 19:19,부산광역시 서구 남부민동,중부소방서/충무119안전센터
구급,1차출동,2020-05-31 19:13,부산광역시 기장군 일광면 삼성리,기장소방서/장안119안전센터
구조,1차출동,2020-05-31 19:00,부산광역시 해운대구 반송동,금정소방서/반송119안전센터
구급,1차출동,2020-05-31 19:00,부산광역시 부산진구 초읍동,부산진소방서/부암119안전센터
구급,1차출동,2020-05-31 18:54,부산광역시 사하구 다대동,사하소방서/다대119안전센터
구급,1차출동,2020-05-31 18:47,부산광역시 동구 초량동,중부소방서/초량119안전센터
구급,1차출동,2020-05-31 18:44,부산광역시 강서구 신호동,강서소방서/신호119안전센터
구급,1차출동,2020-05-31 18:41,부산광역시 강서구 대저2동,강서소방서/대저119안전센터
구조,1차출동,2020-05-31 18:40,부산광역시 기장군 기장읍 청강리,기장소방서/기장119안전센터
구급,1차출동,2020-05-31 18:39,부산광역시 연제구 연산동,동래소방서/연산119안전센터
구급,1차출동,2020-05-31 18:38,부산광역시 기장군 기장읍 청강리,기장소방서/기장119안전센터
구급,1차출동,2020-05-31 18:36,부산광역시 해운대구 좌동,해운대소방서/중동119안전센터
구조,1차출동,2020-05-31 18:36,부산광역시 북구 만덕동,북부소방서/만덕119안전센터
구급,1차출동,2020-05-31 18:33,부산광역시 영도구 동삼동,남부소방서/광안119안전센터
구급,1차출동,2020-05-31 18:31,부산광역시 서구 충무동1가,중부소방서/충무119안전센터
구급,1차출동,2020-05-31 18:30,부산광역시 사상구 괘법동,북부소방서/삼락119안전센터
구급,1차출동,2020-05-31 18:27,부산광역시 부산진구 범천동,부산진소방서/범일119안전센터
구급,1차출동,2020-05-31 18:27,부산광역시 해운대구 재송동,해운대소방서/우동119안전센터
구급,1차출동,2020-05-31 18:22,부산광역시 남구 용호동,남부소방서/용당119안전센터
구조,1차출동,2020-05-31 18:16,부산광역시 사하구 신평동,사하소방서/신평119안전센터
기타,1차출동,2020-05-31 18:13,부산광역시 해운대구 반송동,금정소방서/반송119안전센터
구급,1차출동,2020-05-31 18:13,부산광역시 해운대구 중동,해운대소방서/중동119안전센터
구급,1차출동,2020-05-31 18:09,부산광역시 부산진구 부암동,부산진소방서/당감119안전센터
구급,1차출동,2020-05-31 18:09,부산광역시 부산진구 당감동,부산진소방서/가야119안전센터
구급,1차출동,2020-05-31 18:07,부산광역시 부산진구 당감동,부산진소방서/당감119안전센터
구급,1차출동,2020-05-31 18:00,부산광역시 금정구 금사동,금정소방서/서동119안전센터
구급,1차출동,2020-05-31 17:59,부산광역시 중구 대청동4가,중부소방서/중앙119안전센터
구급,1차출동,2020-05-31 17:54,부산광역시 수영구 민락동,남부소방서/광안119안전센터
구조,1차출동,2020-05-31 17:53,부산광역시 남구 대연동,남부소방서/대연119안전센터
구급,1차출동,2020-05-31 17:51,부산광역시 금정구 부곡동,금정소방서/부곡119안전센터
구급,1차출동,2020-05-31 17:51,부산광역시 부산진구 범천동,부산진소방서/범일119안전센터
구급,1차출동,2020-05-31 17:49,부산광역시 동래구 낙민동,동래소방서/수안119안전센터
구급,1차출동,2020-05-31 17:47,부산광역시 해운대구 좌동,해운대소방서/좌동119안전센터
구급,1차출동,2020-05-31 17:45,부산광역시 사하구 당리동,사하소방서/하단119안전센터
구급,1차출동,2020-05-31 17:45,부산광역시 사상구 괘법동,북부소방서/삼락119안전센터
구급,1차출동,2020-05-31 17:44,부산광역시 금정구 장전동,금정소방서/부곡119안전센터
구급,1차출동,2020-05-31 17:44,부산광역시 해운대구 재송동,해운대소방서/우동119안전센터
구급,1차출동,2020-05-31 17:40,부산광역시 부산진구 전포동,부산진소방서/부전119안전센터
구급,1차출동,2020-05-31 17:39,부산광역시 수영구 망미동,남부소방서/망미119안전센터
구급,1차출동,2020-05-31 17:35,부산광역시 동구 범일동,부산진소방서/범일119안전센터
구급,1차출동,2020-05-31 17:33,부산광역시 남구 문현동,부산진소방서/범일119안전센터
구급,1차출동,2020-05-31 17:30,부산광역시 남구 문현동,부산진소방서/범일119안전센터
구급,1차출동,2020-05-31 17:28,부산광역시 북구 화명동,북부소방서/화명119안전센터
구급,1차출동,2020-05-31 17:20,부산광역시 강서구 대저2동,강서소방서/대저119안전센터
구급,1차출동,2020-05-31 17:20,부산광역시 해운대구 반여동,해운대소방서/반여119안전센터
구급,1차출동,2020-05-31 17:18,부산광역시 수영구 광안동,남부소방서/광안119안전센터
구급,1차출동,2020-05-31 17:15,부산광역시 해운대구 좌동,해운대소방서/좌동119안전센터
구급,1차출동,2020-05-31 17:11,부산광역시 사하구 하단동,사하소방서/하단119안전센터
구급,1차출동,2020-05-31 17:10,부산광역시 강서구 명지동,강서소방서/신호119안전센터
구급,1차출동,2020-05-31 17:10,부산광역시 연제구 거제동,동래소방서/수안119안전센터
구급,1차출동,2020-05-31 17:09,부산광역시 강서구 명지동,강서소방서/신호119안전센터
구급,1차출동,2020-05-31 17:06,부산광역시 기장군 일광면 삼성리,기장소방서/장안119안전센터
