"시설종류",대상시설명,소재지도로명주소,소재지지번주소,위도,경도,관리기관명,관할경찰서명,CCTV설치여부,CCTV설치대수,보호구역도로폭,데이터기준일자
"초등학교",명지초등학교,부산광역시 강서구 명지국제6로 296 (명지동) 명지초등학교,부산광역시 강서구 명지동 3385,35.10226077,128.9241172,부산광역시 강서구,부산강서,Y,4,25,2022-03-20
"초등학교",명호초등학교,부산광역시 강서구 명지오션시티2로 41 (명지동) 명호초등학교,부산광역시 강서구 명지동 3232-6,35.08522707,128.9004096,부산광역시 강서구,부산강서,Y,2,16,2022-03-20
"유치원",명호초등학교병설유치원,부산광역시 강서구 명지오션시티2로 41 (명지동) 명호초등학교병설유치원,부산광역시 강서구 명지동 3232-6,35.08522707,128.9004096,부산광역시 강서구,부산강서,N,,,2022-03-20
"어린이집",무궁화어린이집,부산광역시 강서구 명지국제7로 190 (명지동) 무궁화어린이집,부산광역시 강서구 명지동 3428-3,35.09510234,128.9219677,부산광역시 강서구,부산강서,N,,,2022-03-20
"초등학교",배영초등학교,부산광역시 강서구 공항로339번길 260 (대저2동) 배영초등학교,부산광역시 강서구 대저2동 4552,35.15020326,128.9453675,부산광역시 강서구,부산강서,N,,4~6,2022-03-20
"유치원",보광유치원,부산광역시 강서구 공항진입로 28 (대저2동) 보광유치원,부산광역시 강서구 대저2동 1845-1,35.18181108,128.9561575,부산광역시 강서구,부산강서,N,,35,2022-03-20
"특수학교",부산한솔학교,부산광역시 강서구 명지오션시티2로 86 (명지동) 부산한솔학교,부산광역시 강서구 명지동 3235-2,35.0813777,128.8986257,부산광역시 강서구,부산강서,Y,1,16,2022-03-20
"특수학교",부산혜원학교,부산광역시 강서구 공항로 1319 (대저1동) 부산혜원학교,부산광역시 강서구 대저1동 395-25,35.21534404,128.9886148,부산광역시 강서구,부산강서,N,,16,2022-03-20
"유치원",송정유치원,부산광역시 강서구 신호산단4로 10 (신호동) 송정유치원,부산광역시 강서구 신호동 300-2,35.08533995,128.8735974,부산광역시 강서구,부산강서,N,,,2022-03-20
"초등학교",송정초등학교,부산광역시 강서구 신호산단4로 10 (신호동) 송정초등학교,부산광역시 강서구 신호동 300-2,35.08536457,128.8735012,부산광역시 강서구,부산강서,Y,6,16,2022-03-20
