"시설종류",대상시설명,소재지도로명주소,소재지지번주소,위도,경도,관리기관명,관할경찰서명,CCTV설치여부,CCTV설치대수,보호구역도로폭,데이터기준일자
"초등학교",서명초등학교,부산광역시 금정구 명서로 48,부산광역시 금정구 서동 302-1953,35.21516544,129.0946322,부산광역시 금정구청,금정경찰서,Y,1,6~7,2022-06-10
"초등학교",서동초등학교,부산광역시 금정구 동현로 147,부산광역시 금정구 서동 산47,35.21911316,129.0968816,부산광역시 금정구청,금정경찰서,Y,1,8,2022-06-10
"초등학교",서곡초등학교,부산광역시 금정구 윤산로 279,부산광역시 금정구 서동 134-13,35.220475,129.104852,부산광역시 금정구청,금정경찰서,N,,5~12,2022-06-10
"초등학교",부곡초등학교,부산광역시 금정구 기찰로22번길 15,부산광역시 금정구 부곡동 241-1,35.2341134,129.0932522,부산광역시 금정구청,금정경찰서,N,,6,2022-06-10
"초등학교",두실초등학교,부산광역시 금정구 중앙대로1893번길 33,부산광역시 금정구 구서동 1052,35.25315811,129.0894003,부산광역시 금정구청,금정경찰서,N,,8,2022-06-10
"초등학교",동현초등학교,부산광역시 금정구 동현로 36,부산광역시 금정구 부곡동 337-1,35.2220213,129.0927614,부산광역시 금정구청,금정경찰서,N,,3.5~8,2022-06-10
"초등학교",구서초등학교,부산광역시 금정구 구서중앙로 35,부산광역시 금정구 구서동 752,35.254258,129.0871377,부산광역시 금정구청,금정경찰서,N,,7~13,2022-06-10
"초등학교",삼육초등학교,부산광역시 금정구 금정도서관로 17,부산광역시 금정구 청룡동 2-6,35.27276458,129.0947476,부산광역시 금정구청,금정경찰서,N,,8~16,2022-06-10
"특수학교",은애학교,부산광역시 금정구 청룡예전로 107,부산광역시 금정구 청룡동 276-2,35.278658,129.0848121,부산광역시 금정구청,금정경찰서,N,,5,2022-06-10
"어린이집",부산대부설어린이집,부산광역시 금정구 금강로321번길 63,부산광역시 금정구 장전동 산30,35.23651909,129.083368,부산광역시 금정구청,금정경찰서,Y,3,8~10,2022-06-10
"어린이집",꽃잎어린이집,부산광역시 금정구 금단로 88,부산광역시 금정구 구서동 153-1,35.25717246,129.0940639,부산광역시 금정구청,금정경찰서,N,,6~8,2022-06-10
"유치원",한신유치원,부산광역시 금정구 중앙대로1685번길 24,부산광역시 금정구 부곡동 26-11,35.23674462,129.0899237,부산광역시 금정구청,금정경찰서,Y,2,8~10,2022-06-10
"유치원",한독유치원,부산광역시 금정구 기찰로 59,부산광역시 금정구 부곡동 227-4,35.236151,129.0930671,부산광역시 금정구청,금정경찰서,N,,7,2022-06-10
"유치원",하늘빛유치원,부산광역시 금정구 금강로 211,부산광역시 금정구 장전동 723,35.22813497,129.0818789,부산광역시 금정구청,금정경찰서,N,,12~18,2022-06-10
"유치원",하나유치원,부산광역시 금정구 동현로 106,부산광역시 금정구 부곡동 963-2,35.21929988,129.095002,부산광역시 금정구청,금정경찰서,N,,7~12,2022-06-10
"유치원",파랑새유치원,부산광역시 금정구 금샘로420번길 15,부산광역시 금정구 구서동 1011-1,35.260734,129.085368,부산광역시 금정구청,금정경찰서,N,,8,2022-06-10
"유치원",트니트니유치원,부산광역시 금정구 중앙대로1667번길 10,부산광역시 금정구 부곡동 235-5,35.23346946,129.0908853,부산광역시 금정구청,금정경찰서,N,,8,2022-06-10
"유치원",유성유치원,부산광역시 금정구 서금로 91-4,부산광역시 금정구 금사동 507,35.221941,129.109997,부산광역시 금정구청,금정경찰서,N,,10,2022-06-10
"유치원",금정유치원,부산광역시 금정구 식물원로44번길 46,부산광역시 금정구 장전동 348-1,35.22802827,129.0848988,부산광역시 금정구청,금정경찰서,Y,4,3~18,2022-06-10
"유치원",구서초등학교 병설유치원,부산광역시 금정구 구서중앙로 35,부산광역시 금정구 구서동 752,35.254258,129.0871377,부산광역시 금정구청,금정경찰서,N,,7~13,2022-06-10
"유치원",금샘누리유치원,부산광역시 금정구 금샘로 525,부산광역시 금정구 남산동 553-2,35.26905918,129.0838928,부산광역시 금정구청,금정경찰서,Y,1,14,2022-06-10
