"시설종류",대상시설명,소재지도로명주소,소재지지번주소,위도,경도,관리기관명,관할경찰서명,CCTV설치여부,CCTV설치대수,보호구역도로폭,데이터기준일자
"초등학교",을숙도초등학교,부산광역시 사하구 낙동대로 581(하단동),부산광역시 사하구 하단동 1217-2,35.1155457,128.9612457,부산광역시 사하구청,사하경찰서,N,0,15,2022-03-25
"초등학교",신평초등학교,부산광역시 사하구 장평로 299번 안길 19(신평동),부산광역시 사하구 신평동 226,35.09434158,128.9715269,부산광역시 사하구청,사하경찰서,N,0,6,2022-03-25
"유치원",한빛유치원,부산광역시 사하구 감천로 182(감천동),부산광역시 사하구 감천동 199-2,35.08351404,129.0089995,부산광역시 사하구청,사하경찰서,N,0,7,2022-03-25
"유치원",제일성광유치원,부산광역시 사하구 옥천로 87(감천동),부산광역시 사하구 감천동 12-108,35.09415087,129.0096968,부산광역시 사하구청,사하경찰서,N,0,8,2022-03-25
"초등학교",감천초등학교,부산광역시 사하구 원양로 368-2(감천동),부산광역시 사하구 감천동 212,35.08257432,129.0071938,부산광역시 사하구청,사하경찰서,Y,1,6,2022-03-25
"초등학교",서천초등학교,부산광역시 사하구 감천로 105번길 10(감천동),부산광역시 사하구 감천동 506-1,35.08874312,129.0038585,부산광역시 사하구청,사하경찰서,N,0,3,2022-03-25
"초등학교",옥천초등학교,부산광역시 사하구 사하로 134(감천동),부산광역시 사하구 감천동 824,35.09388531,128.9936908,부산광역시 사하구청,사하경찰서,N,0,16,2022-03-25
"초등학교",사하초등학교,부산광역시 사하구 낙동대로 266(괴정동),부산광역시 사하구 괴정동 775,35.09991222,128.9868987,부산광역시 사하구청,사하경찰서,N,0,9,2022-03-25
"초등학교",괴정초등학교,부산광역시 사하구 낙동대로 152(괴정동),부산광역시 사하구 괴정동 230,35.10376327,128.9997565,부산광역시 사하구청,사하경찰서,N,0,8,2022-03-25
"초등학교",승학초등학교,부산광역시 사하구 낙동대로 135번길 55(괴정동),부산광역시 사하구 괴정동 354-111,35.10214411,129.0032874,부산광역시 사하구청,사하경찰서,N,0,8,2022-03-25
"초등학교",사남초등학교,부산광역시 사하구 장평로 390(괴정동),부산광역시 사하구 괴정동 1206-9,35.096081,128.9830509,부산광역시 사하구청,사하경찰서,Y,1,11,2022-03-25
"초등학교",구평초등학교,부산광역시 사하구 사하로 9(구평동),부산광역시 사하구 구평동 24-19,35.08661915,128.9890232,부산광역시 사하구청,사하경찰서,N,0,15,2022-03-25
"초등학교",다대초등학교,부산광역시 사하구 다대로 499(다대동),부산광역시 사하구 다대동 270,35.05968084,128.9757961,부산광역시 사하구청,사하경찰서,N,0,4,2022-03-25
"초등학교",응봉초등학교,부산광역시 사하구 다대낙조2길 26(다대동),부산광역시 사하구 다대동 1549-4,35.05283988,128.9650929,부산광역시 사하구청,사하경찰서,N,0,11,2022-03-25
"유치원",꿈동산유치원,부산광역시 사하구 승학로 239번길 1(괴정동),부산광역시 사하구 괴정동 1051-10,35.10259425,128.990489,부산광역시 사하구청,사하경찰서,N,0,5,2022-03-25
"유치원",아이뜰유치원,부산광역시 사하구 사하로 141번길 77(괴정동),부산광역시 사하구 괴정동 537-11,35.095142,128.988752,부산광역시 사하구청,사하경찰서,N,0,8,2022-03-25
"유치원",즐거운루다(구 아하)유치원,부산광역시 사하구 대티로 49(괴정동),부산광역시 사하구 괴정동 196-5,35.10611666,129.004592,부산광역시 사하구청,사하경찰서,N,0,9,2022-03-25
"유치원",괴정유치원,부산광역시 사하구 낙동대로 189번길 54(괴정동),부산광역시 사하구 괴정동 418-29,35.09871186,128.9969318,부산광역시 사하구청,사하경찰서,N,0,8,2022-03-25
"유치원",괴정중앙유치원,부산광역시 사하구 사하로198번길 41(괴정동),부산광역시 사하구 괴정동 431-11,35.100357,128.9958155,부산광역시 사하구청,사하경찰서,N,0,4,2022-03-25
"초등학교",하남초등학교,부산광역시 사하구 하신번영로 186(하단동),부산광역시 사하구 하단동 1181-25,35.09953083,128.960002,부산광역시 사하구청,사하경찰서,N,0,5,2022-03-25
"유치원",동주대학부속유치원,부산광역시 사하구 사리로55번길 13(괴정동),부산광역시 사하구 괴정동 240-1,35.105138,128.997484,부산광역시 사하구청,사하경찰서,N,0,7,2022-03-25
"유치원",햇살내리는유치원,부산광역시 사하구 승학로 179-1(괴정동),부산광역시 사하구 괴정동 764-168,35.100942,128.9852037,부산광역시 사하구청,사하경찰서,N,0,9,2022-03-25
"유치원",하늘꽃유치원,부산광역시 사하구 다대낙조2길 70(다대동),부산광역시 사하구 다대동 1549,35.05210597,128.9611166,부산광역시 사하구청,사하경찰서,N,0,12,2022-03-25
"유치원",호산나유치원,부산광역시 사하구 다대로 595(다대동),부산광역시 사하구 다대동 621-1,35.05340405,128.9711997,부산광역시 사하구청,사하경찰서,N,0,8,2022-03-25
"유치원",롯데캐슬유치원,부산광역시 사하구 다대낙조2길 3(다대동),부산광역시 사하구 다대동 1630,35.05039058,128.9658627,부산광역시 사하구청,사하경찰서,N,0,8,2022-03-25
"유치원",블루롯데(구 로뎀)유치원,부산광역시 사하구 다송로 13-3(다대동),부산광역시 사하구 다대동 86-4,35.066199,128.981792,부산광역시 사하구청,사하경찰서,N,0,7,2022-03-25
"유치원",큰별삼환유치원,부산광역시 사하구 다대로429번길 20(다대동),부산광역시 사하구 다대동 120-10,35.0617594,128.9816244,부산광역시 사하구청,사하경찰서,N,0,12,2022-03-25
"유치원",큰별숲유치원,부산광역시 사하구 다대로 473(다대동),부산광역시 사하구 다대동 120-1,35.06147996,128.9793116,부산광역시 사하구청,사하경찰서,N,0,4,2022-03-25
