"시설종류",대상시설명,소재지도로명주소,소재지지번주소,위도,경도,관리기관명,관할경찰서명,CCTV설치여부,CCTV설치대수,보호구역도로폭,데이터기준일자
"초등학교",구학초등학교,부산광역시 사상구 학감대로 49 (학장동),,35.13776229,128.9922143,부산광역시 사상구청,사상경찰서,Y,2,,2022-06-07
"유치원",으뜸유치원,부산광역시 사상구 학감대로49번길 28-7 (학장동),,35.1369017,128.9921913,부산광역시 사상구청,사상경찰서,Y,2,,2022-06-07
"유치원",사랑유치원,부산광역시 사상구 학감대로49번길 73 (학장동),,35.13499189,128.993135,부산광역시 사상구청,사상경찰서,Y,2,,2022-06-07
"초등학교",동주초등학교,부산광역시 사상구 가야대로306번길 72 (주례동),,35.14713311,129.0055483,부산광역시 사상구청,사상경찰서,Y,4,,2022-06-07
"유치원",동성럭키유치원,부산광역시 사상구 주례로 114 (주례동),,35.1465353,129.0040737,부산광역시 사상구청,사상경찰서,Y,4,,2022-06-07
"초등학교",주양초등학교,부산광역시 사상구 백양대로 372-6 (주례동),,35.15368152,129.0121068,부산광역시 사상구청,사상경찰서,Y,1,,2022-06-07
"초등학교",주감초등학교,부산광역시 사상구 양지로 48 (주례동),,35.15391434,129.0014957,부산광역시 사상구청,사상경찰서,Y,2,,2022-06-07
"특수학교",솔빛학교,부산광역시 사상구 삼덕로5번길 171 (삼락동),,35.18174307,128.9787134,부산광역시 사상구청,사상경찰서,Y,1,,2022-06-07
"유치원",경남정보대부속유치원,부산광역시 사상구 주례로 57 (주례동),,35.1463089,129.0096154,부산광역시 사상구청,사상경찰서,Y,1,,2022-06-07
"유치원",리라유치원,부산광역시 사상구 낙동대로 778-9 (엄궁동),,35.1299219,128.9721871,부산광역시 사상구청,사상경찰서,Y,1,,2022-06-07
"유치원",명성유치원,부산광역시 사상구 학장로216번길 3 (학장동),,35.1438885,128.9902714,부산광역시 사상구청,사상경찰서,Y,2,,2022-06-07
"유치원",무덕유치원,부산광역시 사상구 냉정로 78 (주례동),,35.14905235,129.0084996,부산광역시 사상구청,사상경찰서,Y,2,,2022-06-07
"유치원",버클리명문유치원,부산광역시 사상구 백양대로342번길 16 (주례동),,35.1547982,129.0157386,부산광역시 사상구청,사상경찰서,Y,1,,2022-06-07
"어린이집",아진어린이집,부산광역시 사상구 냉정로 78 (주례동),,35.14905235,129.0084996,부산광역시 사상구청,사상경찰서,Y,1,,2022-06-07
"유치원",벧엘유치원,부산광역시 사상구 백양대로902번길 42 (모라동),,35.1872871,128.9926857,부산광역시 사상구청,사상경찰서,Y,1,,2022-06-07
"유치원","한빛유치원(구, 새한빛어린이집)",부산광역시 사상구 엄궁중로 20 (엄궁동),,35.1264434,128.9706313,부산광역시 사상구청,사상경찰서,Y,1,,2022-06-07
"어린이집",청솔어린이집,부산광역시 사상구 대동로107번길 9-3 (학장동),,35.13941081,128.9788711,부산광역시 사상구청,사상경찰서,Y,2,,2022-06-07
"유치원",부산유치원,부산광역시 사상구 대동로 110-13 (학장동),,35.13871031,128.9802672,부산광역시 사상구청,사상경찰서,Y,2,,2022-06-07
"유치원",노아유치원,부산광역시 사상구 대동로159번길 73 (학장동),,35.1406152,128.9799207,부산광역시 사상구청,사상경찰서,Y,2,,2022-06-07
"유치원",반도보라유치원,부산광역시 사상구 대동로 98 (학장동),,35.13729145,128.9791721,부산광역시 사상구청,사상경찰서,Y,2,,2022-06-07
"어린이집",엄궁한빛어린이집,부산광역시 사상구 엄궁남로 17 (엄궁동),,35.1255406,128.9698875,부산광역시 사상구청,사상경찰서,Y,2,,2022-06-07
"어린이집",주례고운어린이집,부산광역시 사상구 동주로 2-11 (주례동),,35.14779902,128.9990649,부산광역시 사상구청,사상경찰서,Y,2,,2022-06-07
"어린이집",한솔어린이집,부산광역시 사상구 모덕로 82 (덕포동),,35.18091206,128.9852421,부산광역시 사상구청,사상경찰서,Y,1,,2022-06-07
"유치원",성광유치원,부산광역시 사상구 새벽시장로63번길 57 (감전동),,35.15761936,128.9810064,부산광역시 사상구청,사상경찰서,Y,4,,2022-06-07
