"시설종류",대상시설명,소재지도로명주소,소재지지번주소,위도,경도,관리기관명,관할경찰서명,CCTV설치여부,CCTV설치대수,보호구역도로폭,데이터기준일자
"유치원",수안유치원,부산광역시 동래구 충렬대로237번길 57 (수안동) 수안유치원,부산광역시 동래구 수안동 476-7,35.20376806,129.0847206,부산광역시 동래구,동래경찰서,Y,1,12,2022-05-13
"초등학교",수안초등학교,부산광역시 동래구 온천천로 215 (수안동) 수안초등학교,부산광역시 동래구 수안동 7-1,35.20047925,129.0804245,부산광역시 동래구,동래경찰서,Y,3,12,2022-05-13
"어린이집",스펀지어린이집,부산광역시 동래구 충렬대로410번길 41 (안락동) 스펀지어린이집,부산광역시 동래구 안락동 628-86,35.19467085,129.1025964,부산광역시 동래구,동래경찰서,Y,2,15,2022-05-13
"유치원",스펀지유치원,"부산광역시 동래구 안남로 36 (낙민동, 중앙하이츠2단지) 스펀지유치원",부산광역시 동래구 낙민동 90-6,35.1942212,129.0957756,부산광역시 동래구,동래경찰서,N,,15,2022-05-13
"어린이집",승원어린이집,부산광역시 동래구 아시아드대로108번길 75 (사직동) 승원어린이집,부산광역시 동래구 사직동 131-10,35.19514705,129.0705599,부산광역시 동래구,동래경찰서,N,,6,2022-05-13
"유치원",승원유치원,부산광역시 동래구 아시아드대로108번길 85 (사직동) 승원유치원,부산광역시 동래구 사직동 131-5,35.19526435,129.071029,부산광역시 동래구,동래경찰서,Y,1,6,2022-05-13
"유치원",아이숲유치원,부산광역시 동래구 옥봉로14번길 25 (명장동) 아이숲유치원,부산광역시 동래구 명장동 477-1,35.20988242,129.106808,부산광역시 동래구,동래경찰서,N,,8,2022-05-13
"초등학교",안남초등학교,부산광역시 동래구 연안로 46 (안락동) 안남초등학교,부산광역시 동래구 안락동 175-16,35.19170351,129.1077338,부산광역시 동래구,동래경찰서,Y,2,28,2022-05-13
"초등학교",안락초등학교,부산광역시 동래구 명안로53번길 22 (명장동) 안락초등학교,부산광역시 동래구 명장동 104-5,35.20200573,129.1030796,부산광역시 동래구,동래경찰서,Y,5,10,2022-05-13
"유치원",안락초등학교병설유치원,부산광역시 동래구 명안로53번길 22 (명장동) 안락초등학교병설유치원,부산광역시 동래구 명장동 104-5,35.20200573,129.1030796,부산광역시 동래구,동래경찰서,N,,10,2022-05-13
"초등학교",안민초등학교,부산광역시 동래구 온천천로381번길 19 (낙민동) 안민초등학교,부산광역시 동래구 낙민동 85-10,35.19402913,129.0937899,부산광역시 동래구,동래경찰서,Y,6,28,2022-05-13
"유치원",안성자연유치원,부산광역시 동래구 명안로77번길 35 (명장동) 안성자연유치원,부산광역시 동래구 명장동 64-4,35.20377358,129.1023286,부산광역시 동래구,동래경찰서,N,,8,2022-05-13
"초등학교",안진초등학교,부산광역시 동래구 안남로 63 (안락동) 안진초등학교,부산광역시 동래구 안락동 1252,35.19474507,129.0991293,부산광역시 동래구,동래경찰서,Y,3,18,2022-05-13
"어린이집",양덕어린이집,부산광역시 동래구 여고로 46 (사직동) 양덕어린이집,부산광역시 동래구 사직동 115-3,35.1955337,129.0689369,부산광역시 동래구,동래경찰서,Y,2,24,2022-05-13
"유치원",여고유치원,부산광역시 동래구 여고북로60번길 18 (사직동) 여고유치원,부산광역시 동래구 사직동 388,35.19981904,129.0678252,부산광역시 동래구,동래경찰서,Y,3,19,2022-05-13
"초등학교",여고초등학교,부산광역시 동래구 여고로63번가길 12 (사직동) 여고초등학교,부산광역시 동래구 사직동 126-1,35.1979099,129.0689614,부산광역시 동래구,동래경찰서,Y,5,20,2022-05-13
"어린이집",예능어린이집,부산광역시 동래구 동래로 139 (복천동) 예능어린이집,부산광역시 동래구 복천동 193-1,35.20518712,129.0867018,부산광역시 동래구,동래경찰서,Y,1,16,2022-05-13
