"시설종류",대상시설명,소재지도로명주소,소재지지번주소,위도,경도,관리기관명,관할경찰서명,CCTV설치여부,CCTV설치대수,보호구역도로폭,데이터기준일자
"유치원",해맑은유치원,부산광역시 남구 동명로118번길 63,,35.1172753,129.1095652,부산광역시 남구청,부산광역시 남부경찰서,N,,,2022-06-16
"유치원",솔유치원,부산광역시 남구 용호로231번길 128,,35.114157,129.1160035,부산광역시 남구청,부산광역시 남부경찰서,N,,,2022-06-16
"특수학교",구화학교,부산광역시 남구 수영로123번길 54,,35.134718,129.0798084,부산광역시 남구청,부산광역시 남부경찰서,Y,,,2022-06-16
"특수학교",부산혜성학교,부산광역시 남구 진남로166번길 10-9,,35.14183059,129.0801433,부산광역시 남구청,부산광역시 남부경찰서,Y,,,2022-06-16
"특수학교",부산혜남학교,부산광역시 남구 진남로166번길 10-19,,35.141515,129.0822502,부산광역시 남구청,부산광역시 남부경찰서,N,,,2022-06-16
"어린이집",용당어린이집,부산광역시 남구 신선로329번길 74,,35.113442,129.0930463,부산광역시 남구청,부산광역시 남부경찰서,Y,,,2022-06-16
"어린이집",한누리어린이집,부산광역시 남구 진남로127번길 94,,35.137259,129.078052,부산광역시 남구청,부산광역시 남부경찰서,Y,,,2022-06-16
"어린이집",한빛어린이집,부산광역시 남구 장고개로85번가길 16,,35.131532,129.068681,부산광역시 남구청,부산광역시 남부경찰서,Y,,,2022-06-16
"어린이집",동천어린이집,부산광역시 남구 우암로84번길 29,,35.117555,129.082115,부산광역시 남구청,부산광역시 남부경찰서,Y,,,2022-06-16
"어린이집",한솔어린이집,부산광역시 남구 양지골로 149,,35.115093,129.085801,부산광역시 남구청,부산광역시 남부경찰서,Y,,,2022-06-16
"어린이집",샬롬어린이집,부산광역시 남구 양지골로 264,,35.119315,129.0850719,부산광역시 남구청,부산광역시 남부경찰서,N,,,2022-06-16
"어린이집",양문어린이집,부산광역시 남구 석포로64번길 63,,35.121056,129.087435,부산광역시 남구청,부산광역시 남부경찰서,N,,,2022-06-16
"어린이집",글로벌어린이집,부산광역시 남구 용호로 34,,35.12648437,129.107745,부산광역시 남구청,부산광역시 남부경찰서,N,,,2022-06-16
"어린이집",해누리어린이집,부산광역시 남구 동명로146번길 3,,35.11909616,129.112858,부산광역시 남구청,부산광역시 남부경찰서,Y,,,2022-06-16
"어린이집",새부산어린이집,부산광역시 남구 황령대로353번길 27,,35.147664,129.096388,부산광역시 남구청,부산광역시 남부경찰서,Y,,,2022-06-16
"어린이집",대연어린이집,부산광역시 남구 홍곡로 309,,35.12187374,129.0894499,부산광역시 남구청,부산광역시 남부경찰서,Y,,,2022-06-16
"어린이집",감만어린이집,부산광역시 남구 양지골로 181,,35.11651323,129.0857069,부산광역시 남구청,부산광역시 남부경찰서,Y,,,2022-06-16
"어린이집",용호한빛어린이집,부산광역시 남구 용호로197번길 15,,35.114961,129.112064,부산광역시 남구청,부산광역시 남부경찰서,Y,,,2022-06-16
"어린이집",성광어린이집,부산광역시 남구 동명로164번길 78,,35.1155457,129.1136662,부산광역시 남구청,부산광역시 남부경찰서,Y,,,2022-06-16
"학원",링구아어학원,부산광역시 남구 유엔로157번길 4,,35.13038328,129.093491,부산광역시 남구청,부산광역시 남부경찰서,Y,,,2022-06-16
"유치원",대연자연유치원,부산광역시 남구 수영로 345,,35.13988755,129.103525,부산광역시 남구청,부산광역시 남부경찰서,Y,,,2022-06-16
"유치원",키즈포레유치원,부산광역시 남구 유엔평화로47번길 98,,35.13056687,129.097632,부산광역시 남구청,부산광역시 남부경찰서,N,,,2022-06-16
"유치원",마루유치원,부산광역시 남구 용주로30번길 69,,35.10997691,129.113439,부산광역시 남구청,부산광역시 남부경찰서,Y,,,2022-06-16
"어린이집",한샘어린이집,부산광역시 남구 솔밭로 18번길 60,,35.1283264,129.0739678,부산광역시 남구청,부산광역시 남부경찰서,N,,,2022-06-16
"유치원",새부산유치원,부산광역시 남구 황령대로319번나길 14,,35.15034371,129.0908799,부산광역시 남구청,부산광역시 남부경찰서,N,,,2022-06-16
